from_country,to_country,refugees
MYA,NRU,5
MYA,NZL,19
MYA,PAK,24
MYA,PHI,10
MYA,ROM,31
MYA,SPA,13
MYA,SWE,9
MYA,SWI,49
MYA,THA,90619
MYA,USA,1322
NAM,BOT,5
NAM,CAN,25
NAM,GBR,234
NAM,GFR,8
NAM,POR,21
NAM,USA,19
NEP,AUL,91
NEP,AUS,17
NEP,BEL,5
NEP,BRA,12
NEP,CAN,228
NEP,ECU,5
NEP,FRA,214
NEP,GBR,74
NEP,GFR,60
NEP,GRE,30
NEP,HKG,8
NEP,HUN,9
NEP,IRE,13
NEP,ITA,25
NEP,KOR,5
NEP,MDA,5
NEP,MLS,9
NEP,NET,83
NEP,NOR,5
NEP,NZL,5
NEP,POL,7
NEP,POR,165
NEP,SWE,8
NEP,SWI,22
NEP,THA,5
NEP,USA,6224
NET,CAN,5
NET,GBR,5
NET,GFR,39
NET,USA,7
NGR,ALG,10
NGR,BEL,117
NGR,BEN,31
NGR,BOL,5
NGR,CAN,32
NGR,CHD,861
NGR,COD,10
NGR,FRA,249
NGR,GBR,194
NGR,GFR,62
NGR,GRE,19
NGR,ICO,5
NGR,ITA,448
NGR,MAU,5
NGR,MLI,18229
NGR,MOR,5
NGR,NET,10
NGR,NIG,1439
NGR,POL,25
NGR,RSA,5
NGR,SPA,26
NGR,SWE,5
NGR,SWI,7
NGR,TOG,10
NGR,USA,138
NIC,ARG,17
NIC,AUS,5
NIC,BEL,28
NIC,BRA,29
NIC,BZE,7
NIC,CAN,451
NIC,COL,10
NIC,COS,7083
NIC,DEN,13
NIC,ECU,7
NIC,FIN,112
NIC,FRA,96
NIC,GBR,73
NIC,GFR,8
NIC,GUA,104
NIC,HON,125
NIC,IRE,34
NIC,ITA,15
NIC,MEX,2081
NIC,NET,52
NIC,NOR,10
NIC,PAN,184
NIC,PER,10
NIC,SAL,29
NIC,SPA,2259
NIC,SWE,70
NIC,SWI,9
NIC,URU,9
NIC,USA,3215
NIG,ALG,6
NIG,ARE,30
NIG,ARG,42
NIG,ARM,11
NIG,AUL,282
NIG,AUS,458
NIG,BEL,72
NIG,BEN,5
NIG,BRA,167
NIG,BUL,5
NIG,CAN,3693
NIG,CHD,20461
NIG,CMR,124651
NIG,COB,5
NIG,COS,17
NIG,CYP,34
NIG,CZE,7
NIG,DEN,20
NIG,ECU,51
NIG,EST,8
NIG,ETH,5
NIG,FIN,163
NIG,FRA,7037
NIG,GBR,3181
NIG,GFR,9440
NIG,GHA,17
NIG,GRE,387
NIG,GUI,10
NIG,HRV,15
NIG,HUN,78
NIG,ICE,68
NIG,ICO,6
NIG,IRE,506
NIG,ISR,8
NIG,ITA,20946
NIG,JOR,5
NIG,JPN,6
NIG,KEN,6
NIG,KOR,15
NIG,LBR,5
NIG,LEB,5
NIG,LES,5
NIG,LTU,10
NIG,LUX,16
NIG,MAU,14
NIG,MDA,19
NIG,MEX,49
NIG,MLI,5
NIG,MLS,5
NIG,MOR,31
NIG,MTA,124
NIG,NET,1827
NIG,NGR,188107
NIG,NOR,104
NIG,PAN,10
NIG,PER,24
NIG,PHI,7
NIG,POL,27
NIG,POR,3871
NIG,ROM,12
NIG,RSA,7
NIG,SEN,5
NIG,SPA,321
NIG,SUD,12
NIG,SVK,19
NIG,SVN,6
NIG,SWE,616
NIG,SWI,320
NIG,THA,5
NIG,TOG,15
NIG,TRT,5
NIG,TUN,6
NIG,UKR,5
NIG,URU,23
NIG,USA,3501
NIG,VEN,7
NIU,USA,11
NOR,GBR,5
NRU,AUL,5
NZL,AUL,34
NZL,BUL,5
NZL,GFR,9
OMN,AUL,5
OMN,GBR,22
OMN,GFR,7
OMN,USA,20
PAK,AFG,52124
PAK,ARG,40
PAK,AUL,4718
PAK,AUS,422
PAK,AZE,51
PAK,BEL,274
PAK,BEN,5
PAK,BOL,5
PAK,BRA,395
PAK,BSN,5
PAK,BUL,33
PAK,CAN,2775
PAK,CHI,31
PAK,COS,5
PAK,CYP,34
PAK,CZE,9
PAK,DEN,58
PAK,ECU,30
PAK,EST,5
PAK,FIN,84
PAK,FRA,3035
PAK,GBR,7896
PAK,GEO,12
PAK,GFR,5973
PAK,GHA,60
PAK,GRE,1406
PAK,HKG,29
PAK,HRV,12
PAK,HUN,91
PAK,ICE,22
PAK,INS,275
PAK,IRE,409
PAK,IRN,10
PAK,ITA,17103
PAK,JOR,5
PAK,JPN,38
PAK,KEN,10
PAK,KOR,134
PAK,LBR,7
PAK,LEB,8
PAK,LKA,347
PAK,LTU,5
PAK,LVA,12
PAK,MAD,84
PAK,MDA,6
PAK,MEX,12
PAK,MLI,11
PAK,MLS,4064
PAK,MOR,16
PAK,MTA,59
PAK,NEP,182
PAK,NET,1123
PAK,NOR,82
PAK,NRU,6
PAK,NZL,48
PAK,OMN,5
PAK,PHI,103
PAK,PNG,15
PAK,POL,44
PAK,POR,763
PAK,QAT,5
PAK,ROM,41
PAK,RSA,5
PAK,RUS,5
PAK,SPA,460
PAK,SRB,5
PAK,SVK,8
PAK,SVN,5
PAK,SWE,580
PAK,SWI,331
PAK,SYR,226
PAK,THA,1270
PAK,TRT,9
PAK,UGA,235
PAK,UKR,11
PAK,USA,3984
PAN,CAN,5
PAN,COS,6
PAN,ECU,5
PAN,ICE,5
PAN,MEX,65
PAN,SPA,54
PAN,USA,19
PAR,ARG,21
PAR,BRA,6
PAR,CAN,8
PAR,FRA,10
PAR,GFR,5
PAR,SPA,90
PAR,SWI,5
PAR,URU,5
PAR,USA,14
PER,ARG,548
PER,AUL,26
PER,BEL,6
PER,BOL,525
PER,BRA,55
PER,CAN,192
PER,CHL,113
PER,COS,13
PER,ECU,83
PER,FRA,536
PER,GFR,47
PER,ICE,5
PER,ITA,742
PER,MEX,47
PER,NET,9
PER,PAN,23
PER,PAR,5
PER,SPA,392
PER,SWE,8
PER,SWI,5
PER,URU,9
PER,USA,555
PER,VEN,5
PHI,AUL,39
PHI,AUS,19
PHI,BEL,5
PHI,BRA,14
PHI,CAN,63
PHI,CYP,12
PHI,DEN,5
PHI,FRA,13
PHI,GBR,66
PHI,GFR,55
PHI,GRE,6
PHI,HKG,8
PHI,IRE,5
PHI,ITA,20
PHI,JOR,5
PHI,MDA,5
PHI,MLS,8
PHI,NET,11
PHI,NZL,12
PHI,POL,5
PHI,POR,5
PHI,RUS,5
PHI,SPA,11
PHI,SWE,5
PHI,SWI,13
PHI,USA,160
PLW,GFR,5
PNG,AUL,605
PNG,NZL,5
POL,AUL,5
POL,BEL,85
POL,CAN,129
POL,FRA,110
POL,GFR,572
POL,MDA,32
POL,RUS,5
POL,SWE,5
POL,SWI,8
POL,USA,15
POR,CAN,12
POR,GFR,8
POR,MDA,17
POR,MEX,5
POR,SWI,8
QAT,GBR,17
QAT,USA,23
ROM,ARG,51
ROM,BEL,30
ROM,CAN,558
ROM,DEN,5
ROM,FRA,157
ROM,GFR,174
ROM,HUN,27
ROM,MDA,2326
ROM,MEX,7
ROM,NOR,5
ROM,SVK,37
ROM,SWE,38
ROM,SWI,20
ROM,USA,504
RSA,AUL,28
RSA,BEL,5
RSA,BRA,7
RSA,CAN,125
RSA,FRA,163
RSA,GBR,121
RSA,GFR,30
RSA,IRE,194
RSA,ITA,5
RSA,NET,6
RSA,NZL,5
RSA,POL,6
RSA,POR,12
RSA,SPA,5
RSA,SWI,6
RSA,USA,54
RSA,ZAM,6
RUS,ARE,9
RUS,ARG,82
RUS,AUL,59
RUS,AUS,6276
RUS,AZE,310
RUS,BEL,2421
RUS,BLR,9
RUS,BOL,14
RUS,BRA,23
RUS,BUL,289
RUS,CAN,187
RUS,CHL,5
RUS,COL,9
RUS,COS,27
RUS,CYP,78
RUS,CZE,173
RUS,DEN,560
RUS,ECU,42
RUS,EST,158
RUS,FIN,980
RUS,FRA,33868
RUS,GBR,1029
RUS,GEO,212
RUS,GFR,12637
RUS,GRE,24
RUS,GUA,5
RUS,HRV,84
RUS,HUN,105
RUS,ICE,25
RUS,INS,5
RUS,IRE,77
RUS,ISR,5
RUS,ITA,547
RUS,JOR,23
RUS,KOR,14
RUS,LTU,839
RUS,LUX,39
RUS,LVA,253
RUS,MAU,11
RUS,MDA,995
RUS,MEX,49
RUS,MLS,5
RUS,MNE,10
RUS,MTA,19
RUS,NET,878
RUS,NOR,351
RUS,NZL,34
RUS,PAK,6
RUS,PHI,5
RUS,POL,2660
RUS,POR,668
RUS,ROM,306
RUS,RSA,9
RUS,SPA,1755
RUS,SRB,28
RUS,SVK,306
RUS,SVN,50
RUS,SWE,1341
RUS,SWI,1064
RUS,THA,5
RUS,UKR,170
RUS,URU,13
RUS,USA,7675
RUS,ZAM,5
RWA,ANG,493
RWA,ARE,5
RWA,AUL,94
RWA,AUS,13
RWA,BDI,720
RWA,BEL,705
RWA,BKF,7
RWA,BOT,18
RWA,BRA,18
RWA,CAN,701
RWA,CAR,229
RWA,CHD,14
RWA,CHI,9
RWA,CMR,257
RWA,COB,2571
RWA,COD,208755
RWA,CYP,5
RWA,DEN,9
RWA,ECU,5
RWA,ETH,11
RWA,FIN,48
RWA,FRA,4564
RWA,GBR,103
RWA,GFR,296
RWA,GHA,26
RWA,GRE,9
RWA,GUI,10
RWA,HKG,37
RWA,ICO,50
RWA,IND,5
RWA,IRE,28
RWA,ITA,5
RWA,JPN,5
RWA,KEN,811
RWA,KOR,5
RWA,LBR,5
RWA,LUX,15
RWA,MLI,10
RWA,MLW,2992
RWA,MOZ,757
RWA,NAM,139
RWA,NET,46
RWA,NGR,12
RWA,NOR,13
RWA,PHI,18
RWA,POL,5
RWA,POR,7
RWA,ROM,13
RWA,RSA,923
RWA,SEN,5
RWA,SPA,5
RWA,SWA,191
RWA,SWE,62
RWA,SWI,94
RWA,TAN,72
RWA,TOG,111
RWA,UGA,20969
RWA,USA,1184
RWA,VEN,5
RWA,ZAM,724
RWA,ZIM,667
SAL,ARG,50
SAL,AUL,14
SAL,BEL,526
SAL,BRA,62
SAL,BZE,112
SAL,CAN,630
SAL,CHL,9
SAL,COL,7
SAL,COS,1637
SAL,DEN,5
SAL,ECU,27
SAL,FIN,10
SAL,FRA,126
SAL,GBR,1168
SAL,GFR,210
SAL,GRE,12
SAL,GUA,366
SAL,HON,26
SAL,ICE,25
SAL,IRE,121
SAL,ITA,4084
SAL,MEX,15125
SAL,NET,50
SAL,NIC,211
SAL,NOR,10
SAL,PAN,393
SAL,PAR,12
SAL,PER,10
SAL,SPA,1259
SAL,SWE,138
SAL,SWI,11
SAL,URU,48
SAL,USA,32143
SAU,ARE,5
SAU,AUL,211
SAU,AUS,8
SAU,BEL,5
SAU,CAN,229
SAU,CZE,5
SAU,ECU,8
SAU,FRA,51
SAU,GBR,324
SAU,GFR,127
SAU,GRE,8
SAU,IND,5
SAU,IRE,22
SAU,LEB,6
SAU,MTA,5
SAU,NET,51
SAU,NOR,8
SAU,NZL,63
SAU,SPA,5
SAU,SWE,62
SAU,SWI,13
SAU,SYR,5
SAU,USA,710
SEN,ARG,43
SEN,AUS,12
SEN,BEL,327
SEN,BRA,15
SEN,CAN,181
SEN,CHL,5
SEN,FIN,5
SEN,FRA,3175
SEN,GAM,3501
SEN,GBR,92
SEN,GFR,165
SEN,GRE,71
SEN,ICE,5
SEN,IRE,6
SEN,ITA,4601
SEN,LUX,14
SEN,MAU,121
SEN,MEX,5
SEN,MOR,119
SEN,MTA,5
SEN,NET,15
SEN,POR,6
SEN,SPA,84
SEN,SWE,53
SEN,SWI,67
SEN,UGA,7
SEN,USA,387
SEY,GBR,9
SIN,AUL,6
SIN,GBR,5
SIN,GFR,10
SIN,USA,12
SLE,ANG,412
SLE,ARE,5
SLE,ARG,37
SLE,AUL,38
SLE,AUS,18
SLE,BEL,24
SLE,BRA,168
SLE,CAN,37
SLE,CHL,5
SLE,COL,5
SLE,CYP,33
SLE,CZE,5
SLE,FIN,5
SLE,FRA,1325
SLE,GAM,92
SLE,GBR,348
SLE,GFR,619
SLE,GHA,88
SLE,GNB,10
SLE,GRE,415
SLE,GUI,1655
SLE,HUN,5
SLE,IRE,73
SLE,ISR,5
SLE,ITA,422
SLE,MEX,12
SLE,MLS,9
SLE,MTA,5
SLE,NET,289
SLE,NIG,23
SLE,NOR,8
SLE,PAN,5
SLE,POL,7
SLE,POR,42
SLE,ROM,5
SLE,RSA,13
SLE,SPA,30
SLE,SWE,63
SLE,SWI,40
SLE,SYR,17
SLE,UKR,5
SLE,USA,395
SLE,VEN,5
SLE,ZAM,5
SOL,AUL,33
SOL,GFR,5
SOL,RSA,6
SOM,ANG,271
SOM,ARE,4666
SOM,ARG,5
SOM,AUL,665
SOM,AUS,9347
SOM,BDI,5
SOM,BEL,2168
SOM,BGD,14
SOM,BOT,328
SOM,BRA,54
SOM,BUL,40
SOM,CAN,623
SOM,CHD,7
SOM,CHI,95
SOM,COD,15
SOM,COL,11
SOM,COS,7
SOM,CYP,422
SOM,CZE,26
SOM,DEN,1104
SOM,DJB,13019
SOM,ECU,8
SOM,ETH,251842
SOM,FIN,2479
SOM,FRA,11566
SOM,GBR,2357
SOM,GEO,8
SOM,GFR,23812
SOM,GHA,73
SOM,GRE,5259
SOM,GUI,6
SOM,HKG,32
SOM,HRV,28
SOM,HUN,595
SOM,ICE,131
SOM,ICO,5
SOM,IND,508
SOM,INS,1128
SOM,IRE,674
SOM,IRQ,6
SOM,ITA,8517
SOM,JOR,555
SOM,JPN,5
SOM,KEN,279925
SOM,KUW,180
SOM,LBR,5
SOM,LBY,13
SOM,LEB,10
SOM,LIE,25
SOM,LTU,27
SOM,LUX,69
SOM,LVA,5
SOM,MAU,5
SOM,MEX,5
SOM,MLS,2190
SOM,MLW,88
SOM,MOR,29
SOM,MOZ,177
SOM,MTA,1778
SOM,NAM,5
SOM,NEP,23
SOM,NET,6735
SOM,NGR,30
SOM,NOR,2139
SOM,NRU,5
SOM,NZL,9
SOM,PAK,175
SOM,PHI,34
SOM,PNG,5
SOM,POL,19
SOM,POR,53
SOM,QAT,8
SOM,ROM,444
SOM,RSA,20850
SOM,RWA,27
SOM,SAU,16
SOM,SPA,639
SOM,SRB,7
SOM,SUD,420
SOM,SVK,34
SOM,SVN,52
SOM,SWA,195
SOM,SWE,8307
SOM,SWI,4271
SOM,SYR,319
SOM,TAN,162
SOM,THA,160
SOM,TUN,46
SOM,UAE,20
SOM,UGA,51192
SOM,UKR,89
SOM,URU,5
SOM,USA,1405
SOM,YEM,63040
SOM,ZAM,2537
SOM,ZIM,19
SPA,CAN,6
SPA,ECU,5
SPA,FRA,5
SPA,GFR,21
SPA,MDA,5
SPA,MEX,5
SPA,SWI,8
SPA,USA,7
SRB,ALB,52
SRB,AUS,411
SRB,BEL,349
SRB,BRA,92
SRB,BSN,35
SRB,CAN,57
SRB,COL,5
SRB,CYP,59
SRB,CZE,5
SRB,EST,7
SRB,FIN,36
SRB,FRA,18102
SRB,GBR,67
SRB,GFR,5895
SRB,GRE,23
SRB,HRV,10
SRB,HUN,37
SRB,IRE,43
SRB,ITA,1357
SRB,LUX,145
SRB,MCD,244
SRB,MNE,47
SRB,MTA,7
SRB,NET,14
SRB,NOR,27
SRB,POL,5
SRB,RUS,5
SRB,SPA,17
SRB,SVK,47
SRB,SVN,11
SRB,SWE,508
SRB,SWI,1936
SRB,UKR,5
SRB,USA,939
SRV,AUL,344
SRV,BEL,21
SRV,BRA,5
SRV,CAM,16
SRV,CAN,105
SRV,CYP,5
SRV,CZE,14
SRV,DEN,40
SRV,ECU,5
SRV,FIN,17
SRV,FRA,7863
SRV,GBR,3378
SRV,GFR,2858
SRV,GRE,5
SRV,ICO,5
SRV,IRE,15
SRV,ITA,6
SRV,MCO,7
SRV,MDA,81
SRV,NET,27
SRV,NOR,38
SRV,NZL,7
SRV,PHI,19
SRV,POL,110
SRV,RUS,5
SRV,SPA,13
SRV,SVK,25
SRV,SWE,36
SRV,SWI,779
SRV,THA,969
SRV,UKR,6
SRV,USA,448
SRV,YEM,15
SSD,ARE,21309
SSD,AUL,28
SSD,AUS,6
SSD,BEL,27
SSD,BOT,5
SSD,CAN,19
SSD,CAR,2665
SSD,CHD,25
SSD,CMR,5
SSD,COD,55829
SSD,ERT,5
SSD,ETH,409422
SSD,FIN,8
SSD,FRA,267
SSD,GBR,125
SSD,GFR,111
SSD,GHA,7
SSD,GRE,61
SSD,ICE,5
SSD,IND,5
SSD,IRE,6
SSD,ISR,72
SSD,JOR,11
SSD,KEN,153289
SSD,LBR,5
SSD,LBY,5
SSD,LEB,35
SSD,LTU,7
SSD,MLS,43
SSD,MLW,5
SSD,MOR,48
SSD,MTA,22
SSD,NGR,11
SSD,NOR,49
SSD,POR,33
SSD,RWA,18
SSD,SPA,5
SSD,SUD,796831
SSD,SWE,64
SSD,SWI,91
SSD,SYR,76
SSD,TAN,6
SSD,TUN,6
SSD,UGA,854242
SSD,USA,56
SSD,ZAM,5
SSD,ZIM,8
STA,ARE,5
STA,AUL,4062
STA,AUS,1972
STA,BEL,952
STA,BUL,1024
STA,CAN,442
STA,CYP,76
STA,CZE,61
STA,DEN,2890
STA,EST,10
STA,FIN,403
STA,FRA,1799
STA,GBR,3183
STA,GFR,9162
STA,GRE,823
STA,HRV,11
STA,HUN,61
STA,ICE,22
STA,IRE,6
STA,ITA,7
STA,JPN,9
STA,KOR,5
STA,LTU,47
STA,LUX,116
STA,NET,2643
STA,NOR,2192
STA,NZL,5
STA,PHI,10
STA,POL,120
STA,POR,24
STA,ROM,136
STA,RUS,29
STA,SPA,6
STA,SVK,9
STA,SVN,12
STA,SWE,20991
STA,SWI,860
STA,UKR,73
STK,CAN,10
STK,GBR,7
STK,USA,5
STP,FRA,5
STP,GAB,6
SUD,ALG,34
SUD,ANG,279
SUD,ARE,25476
SUD,ARG,5
SUD,AUL,611
SUD,AUS,298
SUD,BEL,296
SUD,BEN,30
SUD,BOT,5
SUD,BRA,86
SUD,BUL,12
SUD,CAN,564
SUD,CAR,478
SUD,CHD,403846
SUD,CMR,63
SUD,COB,32
SUD,COD,69
SUD,CUB,7
SUD,CYP,14
SUD,CZE,7
SUD,DEN,43
SUD,DJB,10
SUD,ECU,5
SUD,ERT,99
SUD,EST,15
SUD,ETH,48020
SUD,FIN,56
SUD,FRA,24979
SUD,GAB,5
SUD,GBR,11807
SUD,GEO,6
SUD,GFR,2108
SUD,GHA,610
SUD,GRE,787
SUD,HKG,5
SUD,HRV,5
SUD,HUN,62
SUD,ICE,10
SUD,ICO,9
SUD,IND,82
SUD,INS,395
SUD,IRE,220
SUD,IRQ,98
SUD,ISR,490
SUD,ITA,1095
SUD,JOR,3336
SUD,JPN,16
SUD,KEN,5540
SUD,KOR,39
SUD,LBR,11
SUD,LBY,1133
SUD,LEB,769
SUD,LKA,9
SUD,LUX,78
SUD,MAU,13
SUD,MDA,9
SUD,MLS,178
SUD,MOR,244
SUD,MOZ,5
SUD,MTA,226
SUD,NAM,7
SUD,NET,667
SUD,NGR,960
SUD,NIG,53
SUD,NOR,1331
SUD,NZL,9
SUD,PAN,5
SUD,PHI,7
SUD,PNG,10
SUD,POR,98
SUD,ROM,28
SUD,RSA,72
SUD,RUS,5
SUD,RWA,120
SUD,SPA,833
SUD,SRB,5
SUD,SSD,290740
SUD,SVN,6
SUD,SWE,1060
SUD,SWI,554
SUD,SYR,727
SUD,TUN,205
SUD,UAE,14
SUD,UGA,2871
SUD,UKR,22
SUD,USA,1363
SUD,YEM,111
SUD,ZAM,28
SUD,ZIM,6
SUR,FRA,14
SUR,USA,12
SVK,CAN,361
SVK,FRA,130
SVK,GFR,68
SVN,GFR,7
SWA,CAN,10
SWA,GBR,49
SWA,GFR,5
SWA,IRE,22
SWA,POR,25
SWA,RSA,6
SWA,SWE,5
SWA,USA,5
SWE,CAN,5
SWE,GFR,13
SWE,MDA,5
SWI,MDA,8
SYR,ALB,23
SYR,ALG,7803
SYR,ARE,145658
SYR,ARG,450
SYR,ARM,4888
SYR,AUL,536
SYR,AUS,73923
SYR,AZE,35
SYR,BAH,5
SYR,BEL,17808
SYR,BEN,41
SYR,BLR,49
SYR,BOL,22
SYR,BRA,3969
SYR,BSN,25
SYR,BUL,23726
SYR,CAN,512
SYR,CHD,50
SYR,CHI,37
SYR,CHL,113
SYR,CMR,5
SYR,COB,9
SYR,COD,12
SYR,COL,13
SYR,COS,6
SYR,CUB,27
SYR,CYP,10902
SYR,CZE,341
SYR,DEN,19153
SYR,DJB,10
SYR,DOM,5
SYR,ECU,153
SYR,EST,107
SYR,ETH,69
SYR,FIN,2594
SYR,FRA,40339
SYR,GBR,12682
SYR,GEO,448
SYR,GFR,522575
SYR,GHA,243
SYR,GRE,42827
SYR,GUI,14
SYR,HRV,550
SYR,HUN,819
SYR,ICE,256
SYR,ICO,148
SYR,IND,71
SYR,INS,19
SYR,IRE,2520
SYR,IRQ,257439
SYR,ITA,3578
SYR,JOR,660892
SYR,JPN,309
SYR,KAZ,13
SYR,KEN,5
SYR,KGZ,61
SYR,KOR,1261
SYR,KUW,165
SYR,LBR,40
SYR,LBY,424
SYR,LEB,814715
SYR,LIE,34
SYR,LTU,488
SYR,LUX,2912
SYR,LVA,318
SYR,MAD,5
SYR,MAU,378
SYR,MCO,5
SYR,MDA,203
SYR,MEX,38
SYR,MLI,24
SYR,MLS,409
SYR,MOR,5511
SYR,MTA,1988
SYR,NET,45141
SYR,NGR,5
SYR,NIG,515
SYR,NOR,15964
SYR,NZL,60
SYR,OMN,8
SYR,PAK,50
SYR,PAN,5
SYR,PAR,79
SYR,PER,47
SYR,PHI,141
SYR,POL,280
SYR,POR,918
SYR,QAT,30
SYR,ROM,2332
SYR,RSA,36
SYR,RUS,194
SYR,RWA,5
SYR,SAU,293
SYR,SOM,1121
SYR,SPA,16191
SYR,SRB,47
SYR,SUD,93478
SYR,SVK,55
SYR,SVN,340
SYR,SWE,111199
SYR,SWI,20330
SYR,TAN,10
SYR,THA,208
SYR,TOG,19
SYR,TRT,50
SYR,TUN,2497
SYR,TUR,3535898
SYR,UAE,475
SYR,UGA,28
SYR,UKR,517
SYR,URU,66
SYR,USA,8807
SYR,VEN,33
SYR,YEM,2520
SYR,ZAM,21
TAN,ANG,5
TAN,ARE,5
TAN,AUL,10
TAN,AUS,5
TAN,BEL,32
TAN,BRA,9
TAN,CAN,184
TAN,FIN,8
TAN,FRA,32
TAN,GBR,119
TAN,GFR,65
TAN,GRE,13
TAN,IRE,5
TAN,KEN,17
TAN,MOZ,5
TAN,NET,29
TAN,POR,15
TAN,RSA,28
TAN,SWE,68
TAN,SWI,14
TAN,THA,5
TAN,UGA,22
TAN,USA,91
TCI,IRE,5
TCI,USA,14
THA,AUL,23
THA,CAN,10
THA,DEN,5
THA,FRA,18
THA,GBR,33
THA,GFR,36
THA,KOR,10
THA,MLS,25
THA,NZL,6
THA,PHI,5
THA,SWE,5
THA,USA,25
TIB,AUL,10
TIB,BEL,5
TIB,NEP,12540
TIB,SPA,5
TJK,ARE,16
TJK,AUS,267
TJK,BEL,17
TJK,BLR,10
TJK,CAN,15
TJK,CZE,5
TJK,DEN,5
TJK,FIN,10
TJK,FRA,167
TJK,GBR,19
TJK,GEO,5
TJK,GFR,1424
TJK,GRE,5
TJK,ICE,5
TJK,ITA,5
TJK,LTU,87
TJK,LVA,14
TJK,MDA,37
TJK,NET,73
TJK,NOR,12
TJK,PAK,7
TJK,POL,233
TJK,POR,5
TJK,ROM,6
TJK,RUS,30
TJK,SPA,16
TJK,SWE,79
TJK,SWI,32
TJK,UKR,17
TJK,USA,320
TKM,ARE,5
TKM,AUS,9
TKM,BEL,11
TKM,BUL,36
TKM,CAN,7
TKM,CZE,7
TKM,DEN,5
TKM,EST,5
TKM,FIN,5
TKM,FRA,48
TKM,GBR,21
TKM,GFR,1084
TKM,GRE,7
TKM,ITA,5
TKM,KGZ,5
TKM,LUX,5
TKM,MDA,36
TKM,NET,406
TKM,NIG,5
TKM,NOR,7
TKM,PER,5
TKM,POL,129
TKM,POR,9
TKM,ROM,21
TKM,RUS,79
TKM,SPA,12
TKM,SWE,24
TKM,SWI,23
TKM,UKR,6
TKM,USA,208
TMP,AUL,6
TOG,AUS,6
TOG,BEL,127
TOG,BKF,6
TOG,BRA,69
TOG,CAN,80
TOG,CMR,18
TOG,FIN,5
TOG,FRA,1157
TOG,GAB,5
TOG,GAM,13
TOG,GBR,18
TOG,GFR,914
TOG,GHA,3405
TOG,GRE,108
TOG,GUI,8
TOG,ICO,18
TOG,IRE,23
TOG,ITA,723
TOG,LBR,5
TOG,LUX,8
TOG,MAU,17
TOG,MEX,19
TOG,MLI,31
TOG,MTA,5
TOG,NET,9
TOG,NGR,5
TOG,NIG,27
TOG,POR,8
TOG,RSA,12
TOG,SWI,496
TOG,USA,508
TON,AUL,30
TRT,CAN,48
TRT,GBR,105
TRT,GFR,5
TRT,MEX,5
TRT,NET,86
TRT,SPA,6
TRT,USA,34
TUN,ALB,5
TUN,ARE,5
TUN,AUL,7
TUN,AUS,18
TUN,BEL,58
TUN,BRA,8
TUN,BUL,5
TUN,CAN,92
TUN,DEN,5
TUN,FIN,5
TUN,FRA,603
TUN,GBR,73
TUN,GFR,495
TUN,GRE,32
TUN,HUN,7
TUN,ICE,5
TUN,IRE,5
TUN,ITA,577
TUN,JOR,10
TUN,LEB,9
TUN,LUX,11
TUN,MOR,5
TUN,MTA,13
TUN,NET,76
TUN,POL,10
TUN,POR,84
TUN,ROM,7
TUN,SAU,6
TUN,SPA,82
TUN,SVK,5
TUN,SWE,47
TUN,SWI,187
TUN,SYR,5
TUN,USA,105
TUR,ARG,7
TUR,ARM,17
TUR,AUL,804
TUR,AUS,756
TUR,BEL,3126
TUR,BEN,10
TUR,BKF,35
TUR,BLR,21
TUR,BRA,14
TUR,BSN,47
TUR,BUL,12
TUR,CAN,2346
TUR,CAR,9
TUR,CHL,27
TUR,COL,7
TUR,CYP,266
TUR,CZE,12
TUR,DEN,45
TUR,ECU,5
TUR,EST,30
TUR,FIN,958
TUR,FRA,18320
TUR,GBR,3114
TUR,GFR,26527
TUR,GHA,69
TUR,GRE,1592
TUR,HRV,27
TUR,HUN,37
TUR,ICE,11
TUR,ICO,34
TUR,IND,5
TUR,IRE,31
TUR,IRQ,4743
TUR,ISR,5
TUR,ITA,1607
TUR,JPN,47
TUR,KEN,146
TUR,LBR,16
TUR,LBY,5
TUR,LEB,8
TUR,LTU,75
TUR,LUX,154
TUR,LVA,34
TUR,MAU,6
TUR,MDA,247
TUR,MEX,8
TUR,MLI,22
TUR,MLW,31
TUR,MOR,5
TUR,MTA,7
TUR,NET,6648
TUR,NIG,379
TUR,NOR,1198
TUR,NZL,54
TUR,PAK,5
TUR,PAR,5
TUR,PER,47
TUR,PHI,57
TUR,POL,341
TUR,POR,83
TUR,ROM,98
TUR,RSA,5
TUR,RUS,6
TUR,SPA,235
TUR,SRB,102
TUR,SUD,5
TUR,SVK,16
TUR,SVN,60
TUR,SWE,2595
TUR,SWI,9108
TUR,SYR,5
TUR,TOG,63
TUR,UGA,85
TUR,UKR,7
TUR,URU,13
TUR,USA,5464
TUR,VEN,6
TUR,ZAM,21
UAE,AUL,5
UAE,BEL,7
UAE,CAN,16
UAE,ECU,5
UAE,GBR,24
UAE,GFR,20
UAE,PHI,7
UAE,SWE,5
UAE,USA,103
UGA,ARE,14
UGA,AUL,71
UGA,AUS,37
UGA,BDI,12
UGA,BEL,18
UGA,BOT,15
UGA,BRA,8
UGA,CAN,700
UGA,CAR,12
UGA,CHI,5
UGA,COD,27
UGA,CZE,5
UGA,DEN,71
UGA,ECU,6
UGA,ETH,11
UGA,FIN,40
UGA,FRA,224
UGA,GBR,1086
UGA,GFR,190
UGA,GHA,10
UGA,GRE,96
UGA,HKG,5
UGA,HUN,8
UGA,ICE,19
