from_country,to_country,refugees
GEO,ITA,510
GEO,LTU,5
GEO,MTA,5
GEO,NET,43
GEO,NOR,5
GEO,POL,71
GEO,POR,5
GEO,RUS,155
GEO,SPA,8
GEO,SWE,123
GEO,SWI,164
GEO,UKR,48
GEO,USA,411
GFR,AUL,5
GFR,FRA,5
GFR,RUS,9
GFR,USA,42
GHA,ARG,38
GHA,AUL,27
GHA,AUS,25
GHA,BEL,36
GHA,BRA,34
GHA,CAN,352
GHA,CHI,5
GHA,DEN,5
GHA,ECU,5
GHA,FIN,53
GHA,FRA,513
GHA,GBR,315
GHA,GFR,549
GHA,GRE,52
GHA,HUN,7
GHA,IRE,22
GHA,ITA,5723
GHA,KOR,7
GHA,MEX,7
GHA,MNE,5
GHA,MTA,8
GHA,NET,6
GHA,NIG,5
GHA,NOR,8
GHA,PER,5
GHA,PHI,5
GHA,SWE,59
GHA,SWI,19
GHA,TOG,9747
GHA,USA,429
GNB,ANG,7
GNB,ARG,8
GNB,AUS,5
GNB,BEL,11
GNB,BRA,21
GNB,CAN,9
GNB,DEN,5
GNB,FRA,900
GNB,GBR,7
GNB,GFR,92
GNB,ITA,870
GNB,NIG,5
GNB,NOR,5
GNB,POR,9
GNB,SWE,9
GNB,SWI,57
GNB,USA,23
GRE,AUL,6
GRE,CAN,14
GRE,GBR,5
GRE,GFR,49
GRE,SWE,18
GRE,USA,15
GRN,CAN,54
GRN,GBR,20
GRN,USA,22
GUA,AUS,5
GUA,BEL,6
GUA,CAN,540
GUA,COS,25
GUA,FIN,5
GUA,FRA,14
GUA,GBR,7
GUA,GFR,5
GUA,ITA,5
GUA,MEX,847
GUA,NIC,9
GUA,NOR,7
GUA,PAN,12
GUA,SPA,14
GUA,SWE,10
GUA,SWI,7
GUA,USA,17610
GUI,ALG,13
GUI,ANG,84
GUI,ARE,5
GUI,ARG,9
GUI,AUL,11
GUI,AUS,139
GUI,BEL,2690
GUI,BRA,94
GUI,CAN,446
GUI,CAR,7
GUI,CMR,12
GUI,CYP,5
GUI,CZE,5
GUI,ECU,9
GUI,FIN,20
GUI,FRA,9264
GUI,GAM,5
GUI,GBR,258
GUI,GFR,2393
GUI,GNB,10
GUI,GRE,87
GUI,HUN,5
GUI,IRE,14
GUI,ITA,4571
GUI,LUX,10
GUI,MAU,9
GUI,MEX,5
GUI,MOR,35
GUI,NET,627
GUI,NIG,17
GUI,NOR,51
GUI,POR,98
GUI,ROM,6
GUI,SPA,12
GUI,SWA,5
GUI,SWE,76
GUI,SWI,173
GUI,SYR,52
GUI,TUR,10
GUI,UKR,5
GUI,USA,2146
GUY,BRA,5
GUY,CAN,138
GUY,FRA,17
GUY,GBR,20
GUY,TRT,5
GUY,USA,98
HAI,ARG,66
HAI,BEL,5
HAI,BRA,8
HAI,CAN,7141
HAI,COS,12
HAI,DOM,164
HAI,ECU,21
HAI,FRA,3567
HAI,GFR,17
HAI,GRE,8
HAI,ITA,9
HAI,JAM,8
HAI,MEX,187
HAI,PAN,19
HAI,PER,69
HAI,SPA,17
HAI,USA,16192
HAI,VEN,7
HKG,AUL,5
HKG,CAN,6
HON,ARG,5
HON,AUL,5
HON,BZE,5
HON,CAN,996
HON,CHL,5
HON,COL,5
HON,COS,159
HON,FIN,13
HON,FRA,10
HON,GBR,38
HON,GFR,64
HON,GUA,39
HON,IRE,5
HON,ITA,116
HON,MEX,4656
HON,NET,7
HON,NIC,74
HON,NOR,5
HON,SAL,17
HON,SPA,42
HON,SWE,13
HON,USA,12578
HRV,AUS,5
HRV,BEL,5
HRV,BRA,5
HRV,BSN,5120
HRV,CAN,282
HRV,FRA,59
HRV,GFR,299
HRV,ITA,18
HRV,MNE,10
HRV,PAN,5
HRV,SRB,18237
HRV,SWI,28
HRV,USA,32
HUN,BEL,49
HUN,CAN,3524
HUN,COL,6
HUN,FRA,56
HUN,GFR,250
HUN,NZL,8
HUN,PER,6
HUN,SWE,5
HUN,SWI,5
HUN,USA,18
ICE,GFR,5
ICO,ALG,40
ICO,ANG,417
ICO,ARE,109
ICO,ARG,20
ICO,ARM,6
ICO,AUL,5
ICO,AUS,70
ICO,BEL,153
ICO,BEN,166
ICO,BKF,5
ICO,BOL,5
ICO,BRA,51
ICO,BUL,5
ICO,CAN,251
ICO,CAR,9
ICO,CHD,5
ICO,CMR,70
ICO,COB,5
ICO,COD,5
ICO,CYP,5
ICO,DEN,14
ICO,ETH,5
ICO,FIN,11
ICO,FRA,4199
ICO,GAM,138
ICO,GBR,223
ICO,GFR,520
ICO,GHA,6585
ICO,GRE,77
ICO,GUI,3597
ICO,HUN,15
ICO,IND,5
ICO,IRE,14
ICO,ISR,5
ICO,ITA,7174
ICO,KOR,33
ICO,LBR,9051
ICO,LUX,6
ICO,MAU,259
ICO,MEX,5
ICO,MLI,583
ICO,MLS,5
ICO,MLW,5
ICO,MOR,320
ICO,MTA,11
ICO,NET,258
ICO,NGR,36
ICO,NIG,123
ICO,NOR,15
ICO,PHI,24
ICO,POR,32
ICO,RSA,41
ICO,RUS,5
ICO,SEN,17
ICO,SLE,17
ICO,SPA,193
ICO,SWE,54
ICO,SWI,167
ICO,SYR,5
ICO,THA,15
ICO,TOG,1793
ICO,TUN,5
ICO,TUR,10
ICO,USA,1233
ICO,ZIM,11
IND,ARG,22
IND,AUL,423
IND,AUS,56
IND,BEL,20
IND,BRA,7
IND,BUL,5
IND,CAN,1457
IND,COS,5
IND,CYP,7
IND,DEN,5
IND,FIN,5
IND,FRA,223
IND,GBR,396
IND,GFR,370
IND,GRE,29
IND,HUN,5
IND,ITA,322
IND,MEX,12
IND,NET,6
IND,NRU,11
IND,NZL,8
IND,PER,6
IND,POL,5
IND,SPA,6
IND,SWE,24
IND,SWI,33
IND,UKR,8
IND,USA,6110
INS,AUL,255
INS,CAN,130
INS,FRA,7
INS,GBR,23
INS,GFR,13
INS,GRE,15
INS,HKG,6
INS,MLS,926
INS,NRU,5
INS,NZL,5
INS,PNG,9368
INS,SWE,16
INS,USA,1379
IRN,AFG,34
IRN,ALB,12
IRN,ARG,23
IRN,ARM,36
IRN,AUL,10702
IRN,AUS,5772
IRN,AZE,43
IRN,BEL,960
IRN,BLR,6
IRN,BRA,64
IRN,BUL,64
IRN,CAN,2538
IRN,CMR,5
IRN,COS,5
IRN,CUB,17
IRN,CYP,550
IRN,CZE,8
IRN,DEN,3253
IRN,ECU,41
IRN,FIN,871
IRN,FRA,2757
IRN,GBR,17231
IRN,GEO,34
IRN,GFR,41150
IRN,GRE,1532
IRN,HON,5
IRN,HRV,22
IRN,HUN,176
IRN,ICE,46
IRN,ICO,5
IRN,IND,53
IRN,INS,308
IRN,IRE,126
IRN,IRQ,7026
IRN,ISR,6
IRN,ITA,1907
IRN,JOR,7
IRN,JPN,17
IRN,KOR,55
IRN,KUW,9
IRN,LEB,25
IRN,LIE,5
IRN,LKA,18
IRN,LTU,6
IRN,LUX,148
IRN,LVA,23
IRN,MDA,5
IRN,MEX,38
IRN,MLS,210
IRN,MNE,5
IRN,MTA,29
IRN,NEP,5
IRN,NET,4918
IRN,NOR,1966
IRN,NRU,316
IRN,NZL,144
IRN,PAK,38
IRN,PAN,5
IRN,PER,10
IRN,PHI,69
IRN,PNG,159
IRN,POL,35
IRN,POR,37
IRN,ROM,93
IRN,RUS,5
IRN,SPA,85
IRN,SRB,1231
IRN,SVK,28
IRN,SVN,66
IRN,SWE,6485
IRN,SWI,1687
IRN,SXM,5
IRN,SYR,46
IRN,THA,63
IRN,TJK,5
IRN,TUN,5
IRN,TUR,8731
IRN,UAE,8
IRN,UKR,55
IRN,USA,5648
IRN,YEM,5
IRQ,ALB,5
IRQ,ALG,13
IRQ,ARE,4346
IRQ,ARG,22
IRQ,ARM,1083
IRQ,AUL,4911
IRQ,AUS,8295
IRQ,AZE,5
IRQ,BAH,253
IRQ,BEL,4000
IRQ,BLR,13
IRQ,BOL,16
IRQ,BRA,299
IRQ,BSN,5
IRQ,BUL,1253
IRQ,CAN,3025
IRQ,CHI,15
IRQ,COL,9
IRQ,CUB,5
IRQ,CYP,890
IRQ,CZE,172
IRQ,DEN,446
IRQ,DJB,14
IRQ,ECU,61
IRQ,EST,25
IRQ,ETH,10
IRQ,FIN,8523
IRQ,FRA,8131
IRQ,GBR,4708
IRQ,GEO,560
IRQ,GFR,136463
IRQ,GHA,11
IRQ,GRE,8828
IRQ,HRV,97
IRQ,HUN,672
IRQ,ICE,146
IRQ,ICO,5
IRQ,IND,277
IRQ,INS,587
IRQ,IRE,342
IRQ,IRN,28268
IRQ,ISR,10
IRQ,ITA,6174
IRQ,JOR,34626
IRQ,JPN,13
IRQ,KEN,5
IRQ,KGZ,5
IRQ,KOR,27
IRQ,KUW,351
IRQ,LBY,1994
IRQ,LEB,4458
IRQ,LIE,7
IRQ,LTU,59
IRQ,LUX,280
IRQ,LVA,38
IRQ,MAU,24
IRQ,MDA,22
IRQ,MEX,43
IRQ,MLS,458
IRQ,MOR,153
IRQ,MTA,78
IRQ,NET,9259
IRQ,NGR,6
IRQ,NOR,1989
IRQ,NRU,43
IRQ,NZL,94
IRQ,OMN,298
IRQ,PAK,22
IRQ,PAR,6
IRQ,PER,17
IRQ,PHI,52
IRQ,PNG,47
IRQ,POL,255
IRQ,POR,162
IRQ,QAT,138
IRQ,ROM,968
IRQ,RUS,17
IRQ,SAL,5
IRQ,SAU,36
IRQ,SOM,21
IRQ,SPA,324
IRQ,SRB,288
IRQ,SUD,16
IRQ,SVK,213
IRQ,SVN,42
IRQ,SWE,12693
IRQ,SWI,4476
IRQ,SYR,15699
IRQ,THA,248
IRQ,TOG,5
IRQ,TUN,19
IRQ,TUR,39088
IRQ,UAE,778
IRQ,UKR,79
IRQ,USA,5947
IRQ,VEN,18
IRQ,YEM,3330
ISR,AUL,12
ISR,AUS,11
ISR,BEL,13
ISR,CAN,207
ISR,FRA,7
ISR,GBR,6
ISR,GFR,41
ISR,IRE,5
ISR,ITA,7
ISR,NOR,11
ISR,SWE,29
ISR,SWI,5
ISR,USA,138
ITA,AUL,5
ITA,CAN,5
ITA,GFR,27
ITA,SWE,5
ITA,SWI,5
ITA,USA,22
JAM,ARG,6
JAM,AUL,5
JAM,CAN,933
JAM,CUW,5
JAM,FRA,16
JAM,GBR,376
JAM,GFR,55
JAM,ITA,5
JAM,MEX,5
JAM,NET,189
JAM,SUR,5
JAM,TRT,16
JAM,USA,832
JOR,ARE,5
JOR,AUL,149
JOR,AUS,76
JOR,BEL,24
JOR,BRA,10
JOR,BUL,7
JOR,CAN,453
JOR,CYP,38
JOR,DEN,5
JOR,FRA,31
JOR,GBR,70
JOR,GFR,382
JOR,GRE,19
JOR,INS,5
JOR,IRQ,9
JOR,ITA,35
JOR,KOR,7
JOR,LEB,29
JOR,MLS,10
JOR,MTA,5
JOR,NET,16
JOR,NOR,7
JOR,NZL,8
JOR,ROM,8
JOR,SPA,28
JOR,SWE,294
JOR,SWI,66
JOR,SYR,19
JOR,THA,5
JOR,TUR,36
JOR,UKR,5
JOR,USA,557
JOR,YEM,12
JPN,AUL,10
JPN,GFR,24
JPN,USA,8
KAZ,ARG,18
KAZ,AUL,7
KAZ,AUS,107
KAZ,BEL,38
KAZ,CAN,173
KAZ,CYP,5
KAZ,CZE,120
KAZ,FIN,13
KAZ,FRA,584
KAZ,GBR,19
KAZ,GFR,99
KAZ,GRE,5
KAZ,HRV,5
KAZ,ICE,5
KAZ,IRE,19
KAZ,ITA,21
KAZ,KOR,5
KAZ,LVA,5
KAZ,NET,40
KAZ,NOR,11
KAZ,POL,64
KAZ,RUS,10
KAZ,SPA,10
KAZ,SVN,19
KAZ,SWE,256
KAZ,SWI,12
KAZ,UKR,7
KAZ,USA,843
KEN,ARE,6
KEN,AUL,105
KEN,AUS,30
KEN,BEL,22
KEN,BOT,5
KEN,CAN,475
KEN,CHL,5
KEN,DEN,6
KEN,DJB,11
KEN,ETH,3471
KEN,FIN,13
KEN,FRA,123
KEN,GBR,289
KEN,GFR,183
KEN,GRE,28
KEN,ICE,5
KEN,IRE,44
KEN,ITA,118
KEN,KOR,5
KEN,NET,38
KEN,NOR,6
KEN,POL,5
KEN,POR,6
KEN,RSA,157
KEN,SWA,5
KEN,SWE,96
KEN,SWI,42
KEN,UGA,194
KEN,USA,1987
KGZ,ARG,5
KGZ,AUL,13
KGZ,AUS,208
KGZ,BEL,64
KGZ,CAN,71
KGZ,CYP,5
KGZ,CZE,14
KGZ,DEN,5
KGZ,FIN,19
KGZ,FRA,309
KGZ,GBR,34
KGZ,GFR,167
KGZ,IRE,5
KGZ,ITA,86
KGZ,LVA,8
KGZ,MDA,11
KGZ,NET,19
KGZ,NOR,17
KGZ,POL,57
KGZ,RUS,20
KGZ,SPA,6
KGZ,SWE,179
KGZ,SWI,19
KGZ,TUR,175
KGZ,UKR,6
KGZ,USA,1412
KOR,AUL,40
KOR,CAN,98
KOR,GBR,6
KOR,GFR,86
KOR,ITA,5
KOR,SWE,6
KOR,USA,33
KRN,AUL,19
KRN,BEL,36
KRN,CAN,478
KRN,DEN,9
KRN,GBR,81
KRN,GFR,34
KRN,IRE,7
KRN,ISR,5
KRN,LUX,12
KRN,NET,46
KRN,RUS,57
KRN,SWE,5
KRN,USA,8
KUW,AUL,55
KUW,AUS,5
KUW,BEL,7
KUW,CAN,85
KUW,FRA,121
KUW,GBR,583
KUW,GFR,27
KUW,GRE,85
KUW,INS,10
KUW,IRE,47
KUW,IRN,8
KUW,ITA,8
KUW,JOR,10
KUW,NET,5
KUW,NRU,5
KUW,NZL,7
KUW,SWE,25
KUW,SYR,5
KUW,UAE,5
KUW,USA,148
LAO,AUL,5
LAO,BEL,13
LAO,CAN,5
LAO,FRA,6617
LAO,GBR,5
LAO,GFR,41
LAO,NET,33
LAO,SWI,122
LAO,THA,5
LAO,USA,97
LBR,ANG,164
LBR,ARG,44
LBR,AUL,47
LBR,AUS,16
LBR,BEL,15
LBR,BRA,259
LBR,CAN,91
LBR,CAR,9
LBR,CMR,9
LBR,COD,5
LBR,ECU,5
LBR,FIN,5
LBR,FRA,239
LBR,GAM,14
LBR,GBR,31
LBR,GFR,100
LBR,GHA,735
LBR,GNB,5
LBR,GUI,302
LBR,ICO,906
LBR,IRE,13
LBR,ITA,358
LBR,KOR,11
LBR,LBY,16
LBR,MAU,7
LBR,MLS,10
LBR,MOR,5
LBR,MTA,6
LBR,NET,64
LBR,NIG,9
LBR,NOR,14
LBR,PAN,5
LBR,PHI,5
LBR,ROM,5
LBR,RSA,60
LBR,SAU,7
LBR,SEN,5
LBR,SLE,565
LBR,SPA,6
LBR,SVK,5
LBR,SWE,12
LBR,SWI,41
LBR,TUR,5
LBR,UGA,5
LBR,USA,1252
LBR,VEN,9
LBR,ZAM,7
LBY,ALG,19
LBY,ARE,5
LBY,AUL,1081
LBY,AUS,92
LBY,AZE,5
LBY,BEL,60
LBY,BLR,9
LBY,BRA,5
LBY,CAN,1330
LBY,CHD,17
LBY,CZE,14
LBY,DEN,11
LBY,ECU,5
LBY,FIN,26
LBY,FRA,721
LBY,GBR,3003
LBY,GFR,1732
LBY,GRE,39
LBY,HRV,5
LBY,HUN,7
LBY,ICE,5
LBY,INS,14
LBY,IRE,150
LBY,ITA,1142
LBY,JOR,30
LBY,KOR,6
LBY,LEB,9
LBY,LUX,5
LBY,MLS,5
LBY,MOR,35
LBY,MTA,2688
LBY,NET,280
LBY,NGR,7
LBY,NOR,58
LBY,NZL,22
LBY,POL,31
LBY,POR,14
LBY,ROM,5
LBY,SPA,24
LBY,SRB,42
LBY,SWE,397
LBY,SWI,303
LBY,SYR,12
LBY,TUR,27
LBY,URU,5
LBY,USA,361
LBY,VEN,5
LCA,CAN,994
LCA,GBR,22
LCA,USA,9
LEB,ARM,19
LEB,AUL,537
LEB,AUS,105
LEB,BEL,99
LEB,BRA,409
LEB,BUL,24
LEB,CAN,886
LEB,CYP,52
LEB,CZE,5
LEB,DEN,25
LEB,ECU,5
LEB,FIN,12
LEB,FRA,140
LEB,GBR,171
LEB,GEO,6
LEB,GFR,1557
LEB,GHA,8
LEB,GRE,41
LEB,HUN,7
LEB,IRE,5
LEB,ITA,328
LEB,JOR,9
LEB,LVA,5
LEB,MAU,5
LEB,MLS,5
LEB,NET,36
LEB,NOR,26
LEB,NRU,14
LEB,PHI,5
LEB,ROM,5
LEB,RUS,6
LEB,SPA,24
LEB,SWE,528
LEB,SWI,36
LEB,SYR,24
LEB,TUN,6
LEB,TUR,13
LEB,UAE,15
LEB,UKR,9
LEB,USA,396
LEB,VEN,12
LES,USA,6
LKA,ARG,36
LKA,AUL,4787
LKA,AUS,71
LKA,BEL,394
LKA,BEN,7
LKA,BRA,18
LKA,CAN,3624
LKA,CHL,5
LKA,CYP,25
LKA,CZE,7
LKA,DEN,61
LKA,ECU,18
LKA,EST,6
LKA,FIN,67
LKA,FRA,23918
LKA,GBR,5711
LKA,GFR,3820
LKA,GRE,44
LKA,GUI,8
LKA,HKG,21
LKA,HUN,12
LKA,ICO,5
LKA,IND,60802
LKA,INS,409
LKA,IRE,21
LKA,ITA,530
LKA,JOR,7
LKA,JPN,53
LKA,KEN,9
LKA,KOR,8
LKA,LTU,10
LKA,LUX,5
LKA,LVA,5
LKA,MEX,20
LKA,MLS,942
LKA,MTA,7
LKA,NEP,20
LKA,NET,635
LKA,NOR,171
LKA,NRU,101
LKA,NZL,62
LKA,PHI,20
LKA,PNG,21
LKA,POL,49
LKA,POR,41
LKA,SPA,108
LKA,SWA,5
LKA,SWE,35
LKA,SWI,5744
LKA,THA,137
LKA,TRT,5
LKA,TUR,15
LKA,UKR,7
LKA,USA,1281
LKA,WES,5
LTU,BEL,7
LTU,CAN,21
LTU,FRA,9
LTU,GFR,5
LTU,RUS,5
LTU,USA,19
LVA,CAN,77
LVA,FRA,33
LVA,GFR,8
LVA,RUS,5
LVA,URU,5
LVA,USA,24
MAD,AUS,5
MAD,BEL,5
MAD,CAN,19
MAD,FRA,218
MAD,GFR,5
MAD,ITA,22
MAD,NZL,5
MAD,SWI,5
MAD,USA,14
MAU,ANG,324
MAU,AUS,5
MAU,BEL,206
MAU,CAN,159
MAU,CMR,5
MAU,COB,5
MAU,FIN,5
MAU,FRA,5419
MAU,GAB,7
MAU,GBR,6
MAU,GFR,34
MAU,GRE,53
MAU,HRV,5
MAU,ITA,347
MAU,MLI,15319
MAU,MOR,5
MAU,NET,7
MAU,POR,5
MAU,SEN,14120
MAU,SWE,14
MAU,SWI,9
MAU,TUR,8
MAU,USA,983
MCD,ARG,9
MCD,AUL,5
MCD,AUS,56
MCD,BEL,113
MCD,BRA,6
MCD,BSN,5
MCD,CAN,47
MCD,ECU,14
MCD,FRA,351
MCD,GBR,20
MCD,GFR,669
MCD,ICE,5
MCD,ITA,67
MCD,MTA,5
MCD,SWE,51
MCD,SWI,175
MCD,USA,123
MCO,USA,5
MDA,AUS,51
MDA,BEL,5
MDA,CAN,126
MDA,CYP,18
MDA,CZE,19
MDA,FIN,6
MDA,FRA,319
MDA,GBR,16
MDA,GFR,106
MDA,GRE,13
MDA,HUN,5
MDA,IRE,55
MDA,ITA,100
MDA,NOR,5
MDA,POL,5
MDA,RUS,30
MDA,SWE,8
MDA,SWI,8
MDA,USA,1502
MDV,AUL,10
MDV,FRA,5
MDV,GBR,37
MDV,IND,5
MDV,LKA,6
MDV,NZL,5
MDV,USA,6
MEX,AUL,10
MEX,BRA,6
MEX,CAN,3457
MEX,CAY,5
MEX,COS,6
MEX,FRA,24
MEX,GBR,12
MEX,GFR,22
MEX,ITA,5
MEX,LUX,5
MEX,NZL,5
MEX,PAN,5
MEX,SAL,5
MEX,SPA,21
MEX,TRT,6
MEX,URU,5
MEX,USA,9271
MHL,USA,7
MLI,ALG,55
MLI,ARE,5
MLI,ARG,9
MLI,AUS,11
MLI,BDI,14
MLI,BEL,61
MLI,BEN,20
MLI,BKF,24710
MLI,BRA,78
MLI,BUL,5
MLI,CAN,163
MLI,CAR,5
MLI,COB,5
MLI,ECU,5
MLI,FIN,6
MLI,FRA,4773
MLI,GBR,19
MLI,GFR,272
MLI,GRE,47
MLI,GUI,7
MLI,HUN,5
MLI,ICO,6
MLI,IRE,8
MLI,ITA,15003
MLI,KOR,7
MLI,LBR,19
MLI,MAU,55785
MLI,MLS,5
MLI,MOR,19
MLI,MTA,18
MLI,NET,16
MLI,NGR,55540
MLI,NIG,137
MLI,NOR,8
MLI,POR,13
MLI,SPA,39
MLI,SWE,45
MLI,SWI,37
MLI,TOG,91
MLI,USA,1191
MLI,ZIM,5
MLS,AUL,432
MLS,CAN,29
MLS,FRA,11
MLS,GBR,210
MLS,GFR,14
MLS,NET,7
MLS,NRU,5
MLS,NZL,5
MLS,SWE,10
MLS,USA,94
MLW,CAN,18
MLW,GBR,329
MLW,GFR,5
MLW,IRE,75
MLW,ITA,5
MLW,NET,5
MLW,USA,35
MNE,AUS,5
MNE,CAN,21
MNE,FRA,89
MNE,GFR,288
MNE,IRE,5
MNE,ITA,84
MNE,LUX,18
MNE,NOR,5
MNE,SWE,30
MNE,SWI,50
MNE,USA,120
MNG,AUL,24
MNG,AUS,141
MNG,CAN,160
MNG,CZE,6
MNG,FRA,445
MNG,GBR,76
MNG,GFR,130
MNG,IRE,5
MNG,NET,38
MNG,NOR,5
MNG,POL,19
MNG,SPA,5
MNG,SWE,300
MNG,SWI,137
MNG,USA,758
MOR,AUL,12
MOR,AUS,34
MOR,BEL,70
MOR,BRA,15
MOR,BUL,5
MOR,CAN,153
MOR,CMR,7
MOR,CZE,5
MOR,DEN,8
MOR,ECU,5
MOR,FIN,37
MOR,FRA,632
MOR,GBR,198
MOR,GFR,712
MOR,GRE,150
MOR,ICE,5
MOR,IRE,6
MOR,ITA,1076
MOR,KOR,5
MOR,MTA,29
MOR,NET,44
MOR,NOR,27
MOR,POR,9
MOR,SPA,173
MOR,SWE,240
MOR,SWI,67
MOR,SYR,5
MOR,TUR,33
MOR,USA,111
MOZ,AUL,5
MOZ,FRA,11
MOZ,GBR,5
MOZ,GFR,14
MOZ,IRE,5
MOZ,ITA,5
MOZ,KEN,7
MOZ,USA,5
MTA,CAN,5
MTS,AUL,7
MTS,CAN,8
MTS,FRA,26
MTS,GBR,48
MTS,GFR,5
MTS,IRE,8
MTS,ITA,18
MTS,USA,36
MYA,AUL,550
MYA,AUS,32
MYA,BEL,9
MYA,BGD,906635
MYA,CAN,55
MYA,CZE,145
MYA,DEN,30
MYA,FIN,30
MYA,FRA,321
MYA,GBR,721
MYA,GFR,854
MYA,GRE,50
MYA,HUN,5
MYA,IND,18813
MYA,INS,713
MYA,IRE,8
MYA,ITA,43
MYA,JPN,1125
MYA,KOR,328
MYA,LKA,33
MYA,MLS,114227
MYA,NEP,332
MYA,NET,567
MYA,NOR,128
MYA,NRU,115
MYA,NZL,7
MYA,PAK,22
MYA,PHI,10
MYA,ROM,29
MYA,SPA,5
MYA,SWE,15
MYA,SWI,36
MYA,THA,97603
MYA,USA,1553
NAM,BOT,846
NAM,CAN,376
NAM,GBR,55
NAM,ITA,5
NAM,NET,5
NAM,USA,44
NEP,AUL,159
NEP,AUS,35
NEP,BEL,13
NEP,BRA,10
NEP,CAN,611
NEP,DEN,5
NEP,ECU,5
NEP,FRA,141
NEP,GBR,38
NEP,GFR,56
NEP,GRE,10
NEP,HUN,11
NEP,IRE,5
NEP,ITA,114
NEP,KOR,5
NEP,MLS,10
NEP,NET,239
NEP,NOR,7
NEP,NRU,5
NEP,NZL,5
NEP,POL,8
NEP,SWE,16
NEP,SWI,19
NEP,THA,10
NEP,USA,7053
NET,CAN,5
NET,GFR,25
NET,USA,11
NGR,BEL,91
NGR,CAN,59
NGR,CHD,642
NGR,FRA,89
NGR,GBR,6
NGR,GFR,55
NGR,GRE,5
NGR,IRE,5
NGR,ITA,573
NGR,MLI,1024
NGR,NET,6
NGR,NIG,6
NGR,SWE,5
NGR,SWI,12
NGR,USA,137
NIC,AUS,5
NIC,CAN,83
NIC,COL,14
NIC,COS,456
NIC,FRA,8
NIC,GFR,5
NIC,GUA,100
NIC,HON,6
NIC,ITA,18
NIC,MEX,100
NIC,PAN,173
NIC,SAL,7
NIC,SPA,15
NIC,SWE,9
NIC,USA,672
NIG,ARE,18
NIG,ARG,41
NIG,ARM,5
NIG,AUL,201
NIG,AUS,422
NIG,BEL,43
NIG,BRA,133
NIG,CAN,5483
NIG,CHD,11310
NIG,CMR,102287
NIG,COB,5
NIG,COS,19
NIG,CYP,12
NIG,CZE,8
NIG,DEN,12
NIG,ECU,26
NIG,FIN,160
NIG,FRA,2525
NIG,GBR,2535
NIG,GFR,6435
NIG,GHA,9
NIG,GNB,5
NIG,GRE,285
NIG,GUI,7
NIG,HRV,12
NIG,HUN,57
NIG,ICE,6
NIG,ICO,5
NIG,IRE,255
NIG,ISR,5
NIG,ITA,22319
NIG,KEN,6
NIG,KOR,10
NIG,LTU,5
NIG,LUX,10
NIG,LVA,5
NIG,MAU,11
NIG,MEX,30
NIG,MLS,5
NIG,MOR,12
NIG,MTA,124
NIG,NET,303
NIG,NGR,118868
NIG,NOR,166
NIG,PAN,10
NIG,PER,16
NIG,PHI,5
NIG,POL,10
NIG,POR,24
NIG,ROM,5
NIG,SPA,52
NIG,SWE,539
NIG,SWI,208
NIG,TOG,8
NIG,TRT,5
NIG,TUR,10
NIG,UGA,10
NIG,UKR,5
NIG,URU,17
NIG,USA,1703
NIG,VEN,7
NIU,USA,19
NOR,GBR,5
NZL,AUL,26
NZL,GFR,8
OMN,AUL,5
OMN,CAN,7
OMN,GBR,16
OMN,GFR,9
OMN,USA,5
PAK,AFG,72194
PAK,ARG,32
PAK,AUL,5061
PAK,AUS,296
PAK,AZE,15
PAK,BEL,222
PAK,BEN,5
PAK,BOL,5
PAK,BRA,315
PAK,BUL,20
PAK,CAN,5607
PAK,CHI,18
PAK,CYP,17
PAK,CZE,13
PAK,DEN,64
PAK,ECU,28
PAK,EST,5
PAK,FIN,70
PAK,FRA,1639
PAK,GBR,7742
PAK,GEO,11
PAK,GFR,7454
PAK,GHA,26
PAK,GRE,902
PAK,GUY,5
PAK,HKG,8
PAK,HRV,7
PAK,HUN,60
PAK,ICE,18
PAK,INS,340
PAK,IRE,185
PAK,IRN,10
PAK,ITA,18249
PAK,JOR,5
PAK,JPN,34
PAK,KEN,9
PAK,KOR,102
PAK,LEB,5
PAK,LKA,558
PAK,LTU,5
PAK,MAD,12
PAK,MCD,5
PAK,MEX,9
PAK,MLS,1638
PAK,MOR,9
PAK,MTA,57
PAK,NEP,218
PAK,NET,479
PAK,NOR,96
PAK,NRU,120
PAK,NZL,61
PAK,OMN,5
PAK,PHI,91
PAK,PNG,96
PAK,POL,32
PAK,POR,65
PAK,ROM,42
PAK,RUS,5
PAK,SPA,392
PAK,SRB,596
PAK,SVK,6
PAK,SWE,503
PAK,SWI,206
PAK,SYR,186
PAK,THA,1942
PAK,TRT,9
PAK,TUR,51
PAK,UAE,5
PAK,UGA,220
PAK,UKR,9
PAK,USA,3722
PAN,CAN,20
PAN,COS,5
PAN,MEX,5
PAN,USA,14
PAR,ARG,8
PAR,BRA,8
PAR,CAN,14
PAR,FRA,6
PAR,ITA,6
PAR,SWI,5
PAR,URU,5
PAR,USA,21
PER,ARG,545
PER,AUL,9
PER,BOL,515
PER,BRA,45
PER,CAN,224
PER,CHL,113
PER,COS,15
PER,ECU,82
PER,FRA,315
PER,GFR,39
PER,ITA,98
PER,LUX,5
PER,MEX,12
PER,NET,9
PER,PAN,23
PER,SWE,10
PER,SWI,8
PER,URU,6
PER,USA,501
PER,VEN,5
PHI,AUL,45
PHI,AUS,13
PHI,CAN,94
PHI,CYP,12
PHI,DJB,5
PHI,FRA,5
PHI,GBR,30
PHI,GFR,33
