from_country,to_country,refugees
AFG,ARE,14
AFG,ARG,5
AFG,AUL,9217
AFG,AUS,20220
AFG,AZE,562
AFG,BEL,3201
AFG,BLR,227
AFG,BRA,98
AFG,BUL,170
AFG,CAN,3177
AFG,CHI,5
AFG,CHL,13
AFG,COL,8
AFG,CUB,45
AFG,CYP,7
AFG,CZE,234
AFG,DEN,2364
AFG,DOM,5
AFG,EST,23
AFG,FIJ,7
AFG,FIN,2216
AFG,FRA,7685
AFG,GBR,9752
AFG,GEO,5
AFG,GFR,46292
AFG,GRE,11440
AFG,HRV,39
AFG,HUN,1008
AFG,ICE,18
AFG,IND,7693
AFG,INS,4379
AFG,IRE,222
AFG,IRN,951142
AFG,IRQ,11
AFG,ITA,16033
AFG,JOR,8
AFG,JPN,49
AFG,KAZ,599
AFG,KEN,8
AFG,KGZ,242
AFG,KOR,33
AFG,LEB,22
AFG,LKA,75
AFG,LTU,205
AFG,LUX,43
AFG,LVA,44
AFG,MCD,5
AFG,MDA,19
AFG,MLS,252
AFG,MNG,5
AFG,NEP,59
AFG,NET,5791
AFG,NIG,5
AFG,NOR,6568
AFG,NRU,41
AFG,NZL,41
AFG,PAK,1352160
AFG,PHI,12
AFG,PNG,28
AFG,POL,92
AFG,POR,14
AFG,ROM,129
AFG,RSA,6
AFG,RUS,709
AFG,SEN,8
AFG,SPA,235
AFG,SRB,3449
AFG,SUD,6
AFG,SVK,287
AFG,SVN,36
AFG,SWE,16558
AFG,SWI,5675
AFG,SYR,1186
AFG,THA,54
AFG,TJK,2711
AFG,TKM,19
AFG,TUR,3423
AFG,UKR,1497
AFG,USA,1466
AFG,UZB,26
AFG,VEN,10
ALB,ARG,18
ALB,AUL,58
ALB,AUS,93
ALB,BEL,534
ALB,CAN,863
ALB,CZE,6
ALB,DEN,6
ALB,FIN,5
ALB,FRA,3568
ALB,GBR,2256
ALB,GFR,699
ALB,GRE,146
ALB,ICE,5
ALB,IRE,74
ALB,ITA,458
ALB,LUX,82
ALB,MEX,8
ALB,NET,8
ALB,NOR,17
ALB,SWE,351
ALB,SWI,67
ALB,USA,1738
ALG,ARG,31
ALG,AUL,10
ALG,AUS,53
ALG,BEL,46
ALG,BRA,7
ALG,CAN,360
ALG,CYP,8
ALG,DEN,5
ALG,FIN,18
ALG,FRA,1534
ALG,GBR,321
ALG,GFR,397
ALG,GRE,39
ALG,HUN,15
ALG,IRE,186
ALG,ITA,165
ALG,KOR,5
ALG,LBY,5
ALG,MOR,5
ALG,NET,20
ALG,NOR,21
ALG,NZL,6
ALG,PAK,17
ALG,POL,5
ALG,ROM,5
ALG,RSA,5
ALG,SEN,9
ALG,SPA,42
ALG,SWE,67
ALG,SWI,149
ALG,SYR,6
ALG,TUN,7
ALG,TUR,5
ALG,USA,131
ANG,ARG,14
ANG,AUS,105
ANG,BEL,91
ANG,BRA,1109
ANG,CAN,84
ANG,CAR,13
ANG,CMR,5
ANG,COB,317
ANG,COD,494
ANG,CZE,19
ANG,FIN,150
ANG,FRA,3408
ANG,GAB,5
ANG,GBR,272
ANG,GFR,748
ANG,GRE,5
ANG,HUN,5
ANG,IRE,237
ANG,ITA,44
ANG,KOR,5
ANG,LUX,15
ANG,MEX,5
ANG,NET,87
ANG,NOR,48
ANG,RWA,5
ANG,SPA,11
ANG,SWA,11
ANG,SWE,73
ANG,SWI,846
ANG,UKR,27
ANG,USA,130
ANT,CAN,77
ANT,USA,5
ARE,ALB,5
ARE,ARG,5
ARE,AUL,1550
ARE,AUS,168
ARE,BEL,50
ARE,BLR,5
ARE,BRA,17
ARE,BUL,8
ARE,CAN,1155
ARE,CYP,88
ARE,DEN,8
ARE,ETH,5
ARE,FIN,13
ARE,FRA,842
ARE,GBR,539
ARE,GEO,8
ARE,GFR,1079
ARE,GRE,159
ARE,HUN,14
ARE,INS,14
ARE,IRE,30
ARE,ITA,1672
ARE,JOR,69
ARE,KOR,14
ARE,LBY,5
ARE,LEB,35
ARE,LUX,5
ARE,LVA,5
ARE,MDA,5
ARE,MEX,5
ARE,MLS,5
ARE,MTA,67
ARE,NET,199
ARE,NOR,56
ARE,NZL,27
ARE,POL,50
ARE,ROM,17
ARE,RSA,5
ARE,SPA,11
ARE,SUD,16
ARE,SWE,341
ARE,SWI,95
ARE,SYR,28
ARE,THA,6
ARE,TUR,51
ARE,UKR,5
ARE,USA,11220
ARE,YEM,16
ARG,BRA,11
ARG,CAN,27
ARG,FRA,5
ARG,GFR,13
ARG,NET,5
ARG,USA,59
ARM,ARG,79
ARM,AUS,856
ARM,BEL,127
ARM,BLR,5
ARM,BRA,5
ARM,BUL,18
ARM,CAN,88
ARM,CYP,26
ARM,CZE,69
ARM,DEN,69
ARM,FRA,4117
ARM,GBR,42
ARM,GFR,1336
ARM,GRE,11
ARM,HUN,47
ARM,IRE,11
ARM,ITA,288
ARM,LIE,8
ARM,LTU,5
ARM,LUX,6
ARM,MDA,19
ARM,NET,457
ARM,NOR,10
ARM,POL,77
ARM,POR,5
ARM,SPA,19
ARM,SVK,10
ARM,SWE,593
ARM,SWI,117
ARM,UKR,194
ARM,USA,1993
AUL,GBR,5
AUL,GFR,5
AUL,SWE,5
AZE,ARM,2046
AZE,AUL,5
AZE,AUS,387
AZE,BEL,75
AZE,BLR,5
AZE,CAN,164
AZE,CZE,31
AZE,DEN,54
AZE,FIN,44
AZE,FRA,2926
AZE,GBR,79
AZE,GFR,2312
AZE,GRE,5
AZE,HRV,5
AZE,HUN,13
AZE,IRE,15
AZE,ITA,73
AZE,LTU,11
AZE,LUX,15
AZE,LVA,5
AZE,MDA,5
AZE,NET,317
AZE,NOR,52
AZE,RUS,19
AZE,SPA,33
AZE,SWE,874
AZE,SWI,85
AZE,TKM,7
AZE,TUR,5
AZE,UKR,157
AZE,USA,294
BAH,AUL,93
BAH,CAN,35
BAH,FRA,5
BAH,GBR,153
BAH,GFR,58
BAH,ITA,5
BAH,LEB,24
BAH,NZL,23
BAH,SWE,15
BAH,SWI,5
BAH,USA,45
BAR,CAN,144
BDI,ANG,9
BDI,ARE,22
BDI,ARG,5
BDI,AUL,55
BDI,AUS,17
BDI,BEL,454
BDI,BKF,32
BDI,BOT,45
BDI,BRA,39
BDI,CAN,1715
BDI,CAR,17
BDI,CMR,59
BDI,COB,96
BDI,COD,36332
BDI,DEN,6
BDI,ETH,57
BDI,FIN,5
BDI,FRA,509
BDI,GAB,8
BDI,GBR,70
BDI,GFR,69
BDI,GHA,10
BDI,GNB,11
BDI,GRE,7
BDI,GUI,5
BDI,ICO,24
BDI,IRE,23
BDI,ITA,18
BDI,JPN,8
BDI,KEN,1717
BDI,KOR,6
BDI,MAU,5
BDI,MLI,8
BDI,MLW,1642
BDI,MOZ,991
BDI,NAM,229
BDI,NET,397
BDI,NOR,98
BDI,PHI,9
BDI,RSA,2980
BDI,RWA,82886
BDI,SEN,52
BDI,SPA,5
BDI,SUD,13
BDI,SWA,149
BDI,SWE,243
BDI,SWI,64
BDI,TAN,230850
BDI,TOG,5
BDI,UGA,41012
BDI,UKR,6
BDI,USA,704
BDI,ZAM,3637
BDI,ZIM,631
BEL,CAN,7
BEL,GFR,5
BEL,USA,32
BEN,BEL,30
BEN,CAN,50
BEN,FRA,27
BEN,GBR,9
BEN,GFR,34
BEN,GHA,5
BEN,IRE,5
BEN,ITA,175
BEN,NET,6
BEN,SPA,5
BEN,SWE,9
BEN,SWI,34
BEN,USA,90
BGD,ARG,5
BGD,AUL,413
BGD,AUS,239
BGD,BEL,18
BGD,BRA,10
BGD,BUL,8
BGD,CAN,799
BGD,CYP,5
BGD,DEN,16
BGD,EST,5
BGD,FIN,19
BGD,FRA,4611
BGD,GBR,1056
BGD,GFR,284
BGD,GRE,220
BGD,HUN,8
BGD,IRE,25
BGD,ITA,4077
BGD,JPN,27
BGD,KOR,90
BGD,LKA,10
BGD,MEX,5
BGD,MLS,20
BGD,MTA,8
BGD,NEP,12
BGD,NET,43
BGD,NOR,10
BGD,NRU,5
BGD,NZL,6
BGD,PER,17
BGD,POL,5
BGD,POR,5
BGD,ROM,5
BGD,RSA,328
BGD,RUS,5
BGD,SOM,6
BGD,SPA,18
BGD,SWE,244
BGD,SWI,62
BGD,TRT,8
BGD,USA,1085
BHS,CAN,113
BHS,GBR,5
BHS,USA,180
BHU,AUL,5
BHU,AUS,5
BHU,BRA,30
BHU,CAN,8
BHU,DEN,5
BHU,FRA,111
BHU,GBR,89
BHU,GFR,23
BHU,IRE,9
BHU,LUX,5
BHU,NEP,11213
BHU,NET,190
BHU,NOR,5
BHU,SWE,9
BHU,USA,50
BKF,AUS,10
BKF,BEL,76
BKF,BRA,5
BKF,CAN,92
BKF,FIN,5
BKF,FRA,138
BKF,GBR,5
BKF,GFR,41
BKF,GRE,14
BKF,ITA,914
BKF,NET,14
BKF,NOR,5
BKF,SPA,5
BKF,SWE,5
BKF,SWI,16
BKF,USA,1007
BLR,AUL,6
BLR,AUS,98
BLR,BEL,41
BLR,CAN,99
BLR,CZE,364
BLR,DEN,6
BLR,EST,7
BLR,FIN,16
BLR,FRA,524
BLR,GBR,171
BLR,GFR,152
BLR,GRE,5
BLR,HRV,5
BLR,IRE,44
BLR,ITA,39
BLR,LTU,35
BLR,LUX,7
BLR,LVA,7
BLR,MTA,9
BLR,NET,73
BLR,NOR,22
BLR,PAN,7
BLR,POL,182
BLR,POR,20
BLR,SPA,14
BLR,SWE,187
BLR,SWI,43
BLR,UKR,25
BLR,USA,1623
BOL,ARG,5
BOL,AUS,11
BOL,BRA,151
BOL,CAN,51
BOL,COL,5
BOL,FRA,36
BOL,GBR,15
BOL,GFR,8
BOL,IRE,8
BOL,ITA,14
BOL,PAR,17
BOL,PER,9
BOL,SPA,9
BOL,SWE,72
BOL,URU,5
BOL,USA,114
BOT,CAN,248
BOT,GBR,17
BRA,AUL,5
BRA,CAN,63
BRA,FIN,5
BRA,FRA,12
BRA,GBR,14
BRA,GFR,29
BRA,ITA,64
BRA,SWE,8
BRA,SWI,9
BRA,USA,594
BSN,ARG,6
BSN,AUS,144
BSN,BEL,50
BSN,BRA,5
BSN,CAN,34
BSN,CYP,15
BSN,CZE,13
BSN,DEN,7
BSN,FIN,8
BSN,FRA,4065
BSN,GBR,33
BSN,GFR,1450
BSN,HRV,37
BSN,IRE,14
BSN,ITA,568
BSN,JOR,9
BSN,LUX,7
BSN,MNE,38
BSN,NET,34
BSN,NOR,17
BSN,PAN,5
BSN,PER,5
BSN,POR,11
BSN,RUS,5
BSN,SRB,9081
BSN,SVN,8
BSN,SWE,226
BSN,SWI,2173
BSN,USA,126
BUL,BEL,14
BUL,CAN,132
BUL,CZE,16
BUL,FRA,73
BUL,GFR,85
BUL,NOR,13
BUL,RSA,5
BUL,SWE,19
BUL,SWI,10
BUL,USA,432
BZE,CAN,13
BZE,GBR,5
BZE,USA,40
CAM,AUL,32
CAM,BEL,8
CAM,CAN,67
CAM,FIN,5
CAM,FRA,11566
CAM,GFR,26
CAM,ICO,5
CAM,ITA,5
CAM,MLS,60
CAM,NET,31
CAM,PHI,5
CAM,SWE,5
CAM,SWI,328
CAM,THA,110
CAM,USA,175
CAN,GBR,10
CAN,GFR,23
CAN,USA,43
CAR,ALG,47
CAR,ANG,9
CAR,ARE,5
CAR,BEL,41
CAR,BEN,617
CAR,BKF,228
CAR,BRA,5
CAR,CAN,64
CAR,CHD,70223
CAR,CMR,283602
CAR,COB,24474
CAR,COD,102489
CAR,FIN,5
CAR,FRA,2312
CAR,GAB,28
CAR,GBR,9
CAR,GFR,6
CAR,GHA,109
CAR,GRE,7
CAR,GUI,34
CAR,ICO,266
CAR,IRE,9
CAR,ITA,75
CAR,MAU,528
CAR,MLI,986
CAR,MOR,173
CAR,NET,7
CAR,NGR,67
CAR,NIG,166
CAR,NOR,7
CAR,POR,5
CAR,ROM,10
CAR,RSA,5
CAR,SEN,248
CAR,SPA,17
CAR,SSD,1853
CAR,SUD,1579
CAR,SWI,13
CAR,TOG,328
CAR,TUN,5
CAR,UGA,21
CAR,USA,197
CAY,USA,6
CHD,ANG,184
CHD,ARE,42
CHD,AUL,5
CHD,BEL,34
CHD,BKF,116
CHD,CAN,345
CHD,CAR,163
CHD,CMR,1465
CHD,COB,37
CHD,COD,5
CHD,FRA,1315
CHD,GAB,645
CHD,GBR,48
CHD,GFR,46
CHD,GHA,14
CHD,ITA,425
CHD,LBY,20
CHD,MAU,5
CHD,MLI,7
CHD,MTA,5
CHD,NET,5
CHD,NGR,165
CHD,NIG,77
CHD,NOR,5
CHD,RSA,5
CHD,RWA,7
CHD,SEN,17
CHD,SUD,8502
CHD,SWE,19
CHD,SWI,49
CHD,SYR,7
CHD,TOG,17
CHD,UGA,5
CHD,UKR,7
CHD,USA,363
CHI,ALB,11
CHI,AUL,2815
CHI,AUS,535
CHI,BEL,1197
CHI,BRA,5
CHI,CAN,7356
CHI,CYP,5
CHI,CZE,13
CHI,DEN,20
CHI,FIN,96
CHI,FRA,3989
CHI,GBR,1773
CHI,GFR,1385
CHI,GRE,46
CHI,HUN,7
CHI,ICE,5
CHI,IND,110098
CHI,INS,9
CHI,IRE,52
CHI,ITA,155
CHI,JPN,68
CHI,KAZ,6
CHI,KOR,36
CHI,LIE,11
CHI,LUX,5
CHI,MEX,5
CHI,MLS,28
CHI,MNG,5
CHI,MTA,15
CHI,NET,1140
CHI,NOR,652
CHI,NZL,144
CHI,POL,16
CHI,RSA,5
CHI,SAU,14
CHI,SPA,20
CHI,SVK,5
CHI,SWE,298
CHI,SWI,3042
CHI,THA,161
CHI,TUR,13
CHI,USA,72507
CHL,ARG,35
CHL,BEL,48
CHL,BOL,8
CHL,BRA,21
CHL,CAN,49
CHL,FRA,68
CHL,GFR,180
CHL,ITA,9
CHL,NZL,5
CHL,SWE,23
CHL,SWI,10
CHL,USA,29
CHL,VEN,10
CMR,ALG,14
CMR,ARE,5
CMR,ARG,6
CMR,AUL,42
CMR,AUS,246
CMR,BEL,404
CMR,BKF,5
CMR,BRA,50
CMR,CAN,975
CMR,CAR,5
CMR,CHD,7
CMR,CYP,25
CMR,CZE,6
CMR,DEN,5
CMR,FIN,95
CMR,FRA,897
CMR,GAB,5
CMR,GBR,559
CMR,GFR,503
CMR,GHA,5
CMR,GRE,94
CMR,HUN,34
CMR,IRE,84
CMR,ITA,970
CMR,JPN,17
CMR,KOR,16
CMR,LTU,5
CMR,LUX,12
CMR,MAU,5
CMR,MEX,16
CMR,MOR,65
CMR,MTA,9
CMR,NAM,6
CMR,NET,90
CMR,NGR,6
CMR,NIG,29
CMR,NOR,27
CMR,NZL,5
CMR,PAN,8
CMR,POL,8
CMR,POR,13
CMR,ROM,22
CMR,RSA,396
CMR,SEN,12
CMR,SPA,46
CMR,SUD,7
CMR,SVK,7
CMR,SWE,158
CMR,SWI,210
CMR,TUR,11
CMR,UKR,5
CMR,URU,7
CMR,USA,4085
COB,ANG,5
COB,AUL,12
COB,AUS,129
COB,BEL,31
COB,BKF,43
COB,BRA,20
COB,BUL,7
COB,CAN,248
COB,CAR,13
COB,CHD,9
COB,CHL,8
COB,CMR,49
COB,COD,676
COB,CZE,5
COB,DEN,5
COB,FIN,8
COB,FRA,3251
COB,GAB,87
COB,GAM,9
COB,GBR,144
COB,GFR,173
COB,GHA,5
COB,GNB,5
COB,GRE,37
COB,HRV,5
COB,HUN,11
COB,ICO,50
COB,IRE,188
COB,ITA,456
COB,KEN,23
COB,LUX,5
COB,MAU,5
COB,MEX,18
COB,MLI,34
COB,MOR,12
COB,MOZ,11
COB,NET,522
COB,NGR,5
COB,NIG,5
COB,NOR,8
COB,NZL,5
COB,POL,6
COB,ROM,9
COB,RSA,5394
COB,SEN,19
COB,SPA,11
COB,SWE,59
COB,SWI,65
COB,TOG,29
COB,TUR,5
COB,UGA,5
COB,UKR,21
COB,URU,5
COB,USA,1301
COB,VEN,5
COB,ZIM,15
COD,ALB,5
COD,ALG,40
COD,ANG,12944
COD,ARE,38
COD,ARG,23
COD,AUL,40
COD,AUS,404
COD,BDI,57055
COD,BEL,1015
COD,BKF,29
COD,BOT,57
COD,BRA,1262
COD,CAN,1837
COD,CAR,4708
COD,CHD,257
COD,CHI,5
COD,CHL,7
COD,CMR,517
COD,COB,12284
COD,CYP,17
COD,CZE,21
COD,DEN,79
COD,ETH,444
COD,FIN,178
COD,FRA,15037
COD,GAB,48
COD,GAM,41
COD,GBR,1308
COD,GFR,1452
COD,GHA,43
COD,GNB,5
COD,GRE,135
COD,GUI,23
COD,GUY,7
COD,HUN,22
COD,ICO,105
COD,IND,50
COD,INS,5
COD,IRE,385
COD,ISR,208
COD,ITA,506
COD,JPN,7
COD,KEN,13328
COD,KOR,49
COD,LBR,10
COD,LBY,14
COD,LEB,5
COD,LES,20
COD,LUX,38
COD,MAU,50
COD,MEX,70
COD,MLI,204
COD,MLW,5444
COD,MOR,176
COD,MOZ,2729
COD,MTA,5
COD,NAM,1322
COD,NEP,5
COD,NET,360
COD,NGR,73
COD,NIG,571
COD,NOR,241
COD,NZL,5
COD,PAN,5
COD,PER,5
COD,PHI,6
COD,POL,5
COD,POR,55
COD,ROM,11
COD,RSA,26156
COD,RWA,73147
COD,SEN,30
COD,SOM,5
COD,SPA,75
COD,SSD,14476
COD,SUD,60
COD,SVK,8
COD,SVN,8
COD,SWA,338
COD,SWE,326
COD,SWI,1334
COD,TAN,50324
COD,THA,27
COD,TOG,95
COD,TUR,56
COD,UGA,205363
COD,UKR,72
COD,USA,847
COD,YEM,5
COD,ZAM,21338
COD,ZIM,5925
COI,FRA,552
COI,GBR,5
COI,RSA,5
COI,SWE,5
COI,USA,5
COL,ARG,542
COL,AUL,125
COL,BEL,33
COL,BOL,195
COL,BRA,1288
COL,CAN,8228
COL,CHL,1062
COL,COS,2335
COL,CUW,35
COL,ECU,101161
COL,FRA,472
COL,GBR,54
COL,GFR,65
COL,GUA,6
COL,ITA,368
COL,MEX,276
COL,NET,69
COL,NIC,6
COL,NOR,15
COL,NZL,24
COL,PAN,15614
COL,PAR,35
COL,PER,591
COL,POR,90
COL,SAL,5
COL,SPA,197
COL,SWE,31
COL,SWI,266
COL,TRT,13
COL,URU,135
COL,USA,5803
COL,VEN,171920
COS,ARG,5
COS,CAN,20
COS,CHL,5
COS,USA,172
CUB,ARG,257
CUB,AUS,21
CUB,BEL,8
CUB,BHS,9
CUB,BOL,9
CUB,BRA,147
CUB,CAN,869
CUB,CAY,13
CUB,CHL,18
CUB,COL,71
CUB,COS,377
CUB,CUW,6
CUB,CZE,228
CUB,ETH,5
CUB,FIN,6
CUB,FRA,160
CUB,GBR,15
CUB,GFR,95
CUB,HUN,75
CUB,IRE,22
CUB,ITA,174
CUB,LTU,5
CUB,MEX,47
CUB,MNE,7
CUB,NET,15
CUB,NIC,15
CUB,NOR,7
CUB,PAN,1118
CUB,PAR,66
CUB,PER,541
CUB,POL,17
CUB,POR,7
CUB,SPA,905
CUB,SRB,5
CUB,SVK,32
CUB,SWE,71
CUB,SWI,43
CUB,TCI,5
CUB,TRT,31
CUB,URU,12
CUB,USA,406
CUW,USA,35
CVI,GBR,5
CVI,GFR,5
CZE,BEL,6
CZE,CAN,382
CZE,FRA,28
CZE,GFR,811
CZE,NZL,17
CZE,SWI,7
CZE,USA,15
DJB,ARE,6
DJB,AUL,5
DJB,BEL,267
DJB,CAN,587
DJB,ETH,81
DJB,FRA,194
DJB,GBR,5
DJB,GFR,5
DJB,SWE,20
DJB,SWI,12
DJB,USA,250
DJB,YEM,5
DMA,CAN,6
DMA,GBR,7
DMA,USA,7
DOM,BRA,5
DOM,CAN,109
DOM,FIN,5
DOM,FRA,41
DOM,GFR,7
DOM,GRE,5
DOM,ITA,9
DOM,MEX,9
DOM,PAN,5
DOM,PER,13
DOM,USA,151
ECU,ARG,17
ECU,BOL,5
ECU,BRA,57
ECU,CAN,61
ECU,CHL,18
ECU,COL,9
ECU,CZE,5
ECU,DOM,5
ECU,FIN,5
ECU,FRA,27
ECU,GBR,14
ECU,GFR,13
ECU,ITA,22
ECU,NET,8
ECU,PER,5
ECU,SWE,11
ECU,SWI,7
ECU,URU,7
ECU,USA,745
EGU,CAN,14
EGU,FRA,29
EGU,GAB,5
EGU,GFR,16
EGU,ITA,15
EGU,SPA,43
EGU,USA,9
ERT,ANG,34
ERT,ARE,1531
ERT,AUL,118
ERT,AUS,215
ERT,BEL,1000
ERT,BEN,5
ERT,BOT,10
ERT,BRA,25
ERT,BUL,5
ERT,CAN,1806
ERT,COD,5
ERT,COL,5
ERT,CUB,20
ERT,CYP,8
ERT,CZE,17
ERT,DEN,3745
ERT,DJB,322
ERT,ETH,165548
ERT,FIN,343
ERT,FRA,3063
ERT,GBR,13720
ERT,GFR,30020
ERT,GHA,11
ERT,GRE,403
ERT,HRV,8
ERT,HUN,49
ERT,ICE,8
ERT,IND,38
ERT,INS,23
ERT,IRE,47
ERT,ISR,25644
ERT,ITA,10049
ERT,JOR,21
ERT,KEN,1081
ERT,KOR,5
ERT,LBY,437
ERT,LEB,21
ERT,LES,5
ERT,LIE,19
ERT,LTU,12
ERT,LUX,79
ERT,LVA,11
ERT,MEX,7
ERT,MLS,5
ERT,MTA,812
ERT,NET,13488
ERT,NIG,22
ERT,NOR,15062
ERT,NZL,5
ERT,PHI,16
ERT,POL,28
ERT,POR,55
ERT,ROM,34
ERT,RSA,1978
ERT,RWA,5
ERT,SAU,31
ERT,SOM,36
ERT,SPA,96
ERT,SSD,18
ERT,SUD,103176
ERT,SVK,22
ERT,SVN,27
ERT,SWE,25968
ERT,SWI,26264
ERT,SYR,19
ERT,THA,5
ERT,TUN,7
ERT,TUR,78
ERT,UGA,4511
ERT,UKR,18
ERT,USA,4480
ERT,YEM,1402
ERT,ZAM,17
ERT,ZIM,19
EST,AUS,5
EST,CAN,7
EST,FRA,8
EST,RSA,7
EST,USA,276
ETH,ARE,1392
ETH,ARG,5
ETH,AUL,257
ETH,AUS,146
ETH,BEL,121
ETH,BLR,6
ETH,BOT,5
ETH,BRA,22
ETH,BUL,13
ETH,CAN,1470
ETH,CHD,5
ETH,COL,17
ETH,CUB,5
ETH,CYP,5
ETH,CZE,10
ETH,DEN,80
ETH,DJB,516
ETH,ERT,23
ETH,FIN,143
ETH,FRA,795
ETH,GBR,1229
ETH,GFR,2823
ETH,GHA,5
ETH,GRE,208
ETH,HAI,5
ETH,HUN,31
ETH,IND,21
ETH,INS,64
ETH,IRE,42
ETH,IRQ,5
ETH,ISR,92
ETH,ITA,1557
ETH,JOR,6
ETH,JPN,22
ETH,KEN,19064
ETH,KOR,101
ETH,LBY,22
ETH,LEB,24
ETH,LES,11
ETH,LTU,5
ETH,LUX,43
ETH,MAU,6
ETH,MEX,7
ETH,MLS,5
ETH,MLW,5
ETH,MTA,150
ETH,NAM,6
ETH,NET,657
ETH,NIG,7
ETH,NOR,2267
ETH,NZL,8
ETH,PHI,5
ETH,ROM,5
ETH,RSA,17776
ETH,RWA,5
ETH,SOM,3060
ETH,SPA,66
ETH,SRB,5
ETH,SSD,4691
ETH,SUD,3663
ETH,SWA,5
ETH,SWE,1572
ETH,SWI,1207
ETH,SYR,19
ETH,THA,6
ETH,TUN,5
ETH,TUR,92
ETH,UAE,6
ETH,UGA,2002
ETH,UKR,20
ETH,USA,10216
ETH,YEM,5877
ETH,ZAM,60
ETH,ZIM,61
FIJ,AUL,414
FIJ,CAN,62
FIJ,GBR,9
FIJ,NZL,28
FIJ,USA,278
FIN,USA,5
FRA,CAN,7
FRA,GFR,14
FRA,SWE,5
FRA,USA,24
GAB,BEL,16
GAB,CAN,23
GAB,CMR,5
GAB,FRA,47
GAB,GFR,5
GAB,ITA,26
GAB,LUX,5
GAB,USA,40
GAM,AUL,9
GAM,AUS,124
GAM,BEL,15
GAM,BRA,6
GAM,CAN,73
GAM,FIN,36
GAM,FRA,210
GAM,GBR,1308
GAM,GFR,227
GAM,GNB,5
GAM,GRE,23
GAM,IRE,5
GAM,ITA,7723
GAM,LUX,6
GAM,MOR,5
GAM,MTA,23
GAM,NET,42
GAM,NOR,15
GAM,PER,5
GAM,POR,5
GAM,ROM,5
GAM,SEN,96
GAM,SPA,11
GAM,SWE,139
GAM,SWI,48
GAM,USA,1425
GAZ,ALB,5
GAZ,ALG,4015
GAZ,ARE,70027
GAZ,ARG,6
GAZ,ARM,6
GAZ,AUL,299
GAZ,AZE,5
GAZ,BEL,117
GAZ,BLR,5
GAZ,BRA,448
GAZ,BSN,5
GAZ,CAN,489
GAZ,CHI,7
GAZ,CHL,9
GAZ,CUB,6
GAZ,CYP,1909
GAZ,DEN,39
GAZ,EST,5
GAZ,FRA,705
GAZ,GBR,480
GAZ,GHA,13
GAZ,GRE,155
GAZ,HUN,82
GAZ,ICE,5
GAZ,IND,68
GAZ,INS,350
GAZ,IRE,90
GAZ,IRQ,7703
GAZ,ITA,792
GAZ,KOR,5
GAZ,KUW,5
GAZ,LBY,5379
GAZ,LKA,10
GAZ,LVA,5
GAZ,MAU,44
GAZ,MDA,5
GAZ,MEX,5
GAZ,MLS,245
GAZ,MOR,51
GAZ,MTA,55
GAZ,NET,171
GAZ,NIG,8
GAZ,NZL,14
GAZ,PAK,17
GAZ,PER,34
GAZ,PHI,45
GAZ,POL,14
GAZ,POR,5
GAZ,ROM,38
GAZ,RSA,38
GAZ,RUS,12
GAZ,SAU,5
GAZ,SOM,15
GAZ,SPA,595
GAZ,SUD,59
GAZ,SVK,10
GAZ,SVN,5
GAZ,SWE,882
GAZ,SYR,5
GAZ,THA,453
GAZ,TUN,34
GAZ,TUR,1043
GAZ,UKR,37
GAZ,USA,5
GAZ,VEN,7
GAZ,YEM,579
GAZ,ZAM,10
GBR,AUL,5
GBR,CAN,11
GBR,GFR,13
GBR,SWE,7
GBR,USA,42
GEO,ARG,5
GEO,ARM,8
GEO,AUL,13
GEO,AUS,630
GEO,BEL,49
GEO,BLR,61
GEO,BRA,10
GEO,CAN,257
GEO,CYP,85
GEO,CZE,34
GEO,DEN,5
GEO,EST,6
GEO,FIN,5
GEO,FRA,3011
GEO,GBR,45
GEO,GFR,394
GEO,GRE,266
GEO,HRV,5
GEO,HUN,61
GEO,IRE,70
GEO,ITA,259
GEO,LTU,5
GEO,MTA,5
GEO,NET,53
GEO,NOR,9
GEO,POL,71
GEO,POR,5
GEO,ROM,5
GEO,RUS,261
GEO,SPA,5
GEO,SWE,173
GEO,SWI,115
GEO,UKR,49
GEO,USA,370
GFR,AUL,5
GFR,CAN,9
GFR,FRA,7
GFR,SWE,5
GFR,USA,41
GHA,ARG,39
GHA,AUL,28
GHA,AUS,28
GHA,BEL,36
GHA,BRA,32
GHA,CAN,269
GHA,CZE,11
GHA,DEN,5
GHA,FIN,55
GHA,FRA,518
GHA,GBR,251
GHA,GFR,285
GHA,GRE,44
GHA,HUN,5
GHA,IRE,26
GHA,ITA,3769
GHA,KOR,5
GHA,MEX,5
GHA,MTA,5
GHA,NET,6
GHA,NIG,5
GHA,NOR,5
GHA,PER,5
GHA,POR,5
GHA,RSA,6
GHA,SWE,53
GHA,SWI,17
GHA,TOG,9648
GHA,USA,361
GNB,ARG,8
GNB,AUS,5
GNB,BEL,11
GNB,BRA,19
GNB,CAN,9
GNB,DEN,5
GNB,FRA,903
GNB,GAM,12
GNB,GBR,9
GNB,GFR,33
GNB,ITA,524
GNB,NIG,5
GNB,NOR,5
GNB,POR,13
GNB,SWE,7
GNB,SWI,57
GNB,USA,25
GRE,AUL,6
GRE,CAN,13
GRE,GFR,45
GRE,SWE,18
GRE,USA,19
GRN,CAN,67
GRN,GBR,9
GRN,USA,24
GUA,AUS,8
GUA,BEL,6
GUA,CAN,585
GUA,COS,25
GUA,FIN,5
GUA,FRA,17
GUA,GBR,5
GUA,ITA,6
