from_country,to_country,refugees
RWA,SPA,13
RWA,SWA,106
RWA,SWE,40
RWA,SWI,163
RWA,THA,5
RWA,TOG,214
RWA,TUN,6
RWA,UGA,14312
RWA,UKR,5
RWA,USA,1020
RWA,VEN,5
RWA,ZAM,1904
RWA,ZIM,484
SAL,ARG,13
SAL,AUL,5
SAL,BEL,15
SAL,BRA,6
SAL,BZE,10
SAL,CAN,1301
SAL,CHL,5
SAL,COL,7
SAL,COS,222
SAL,FIN,5
SAL,FRA,18
SAL,GBR,6
SAL,GFR,6
SAL,GRE,5
SAL,GUA,37
SAL,HON,5
SAL,ITA,120
SAL,MEX,418
SAL,NIC,177
SAL,NZL,5
SAL,PAN,271
SAL,PER,5
SAL,SPA,5
SAL,SWE,45
SAL,USA,8256
SAU,AUL,61
SAU,CAN,119
SAU,CZE,5
SAU,ECU,5
SAU,FRA,5
SAU,GBR,53
SAU,GFR,15
SAU,IRE,7
SAU,ITA,6
SAU,LEB,5
SAU,NET,21
SAU,NZL,42
SAU,SWE,13
SAU,SYR,5
SAU,USA,254
SEN,ARG,65
SEN,AUL,6
SEN,AUS,7
SEN,BEL,345
SEN,BRA,7
SEN,CAN,216
SEN,FIN,5
SEN,FRA,706
SEN,GAM,11036
SEN,GBR,55
SEN,GFR,36
SEN,GNB,8601
SEN,GRE,44
SEN,ITA,1477
SEN,MAU,27
SEN,MOR,9
SEN,MTA,5
SEN,NET,29
SEN,POL,5
SEN,POR,7
SEN,RSA,5
SEN,SPA,5
SEN,SWE,27
SEN,SWI,24
SEN,USA,361
SEY,CAN,10
SEY,RSA,5
SEY,USA,8
SIN,CAN,29
SIN,GFR,7
SIN,USA,19
SLE,ANG,372
SLE,ARG,41
SLE,AUL,37
SLE,AUS,29
SLE,BEL,37
SLE,BRA,137
SLE,CAN,158
SLE,COB,5
SLE,COL,5
SLE,COS,5
SLE,CYP,20
SLE,CZE,5
SLE,FIN,7
SLE,FRA,462
SLE,GAB,10
SLE,GAM,134
SLE,GBR,367
SLE,GFR,324
SLE,GHA,52
SLE,GNB,22
SLE,GRE,20
SLE,GUI,216
SLE,IRE,52
SLE,ISR,5
SLE,ITA,327
SLE,LBR,375
SLE,MLS,5
SLE,NET,821
SLE,NIG,21
SLE,NOR,18
SLE,POR,12
SLE,ROM,5
SLE,RSA,31
SLE,SPA,18
SLE,SVN,5
SLE,SWE,66
SLE,SWI,37
SLE,TUR,5
SLE,UKR,5
SLE,USA,710
SLE,ZIM,5
SOL,AUL,19
SOL,CAN,39
SOL,RSA,12
SOM,ANG,272
SOM,ARE,5733
SOM,ARG,5
SOM,AUL,73
SOM,AUS,2641
SOM,BDI,19
SOM,BEL,625
SOM,BGD,6
SOM,BOT,374
SOM,BRA,45
SOM,BUL,56
SOM,CAN,2821
SOM,CHD,12
SOM,CHI,120
SOM,COD,31
SOM,COL,11
SOM,COS,15
SOM,CYP,33
SOM,CZE,22
SOM,DEN,1134
SOM,DJB,19720
SOM,ECU,7
SOM,ERT,2758
SOM,EST,5
SOM,ETH,245097
SOM,FIN,2817
SOM,FRA,1896
SOM,GAB,5
SOM,GAM,5
SOM,GBR,8512
SOM,GFR,4205
SOM,GHA,38
SOM,GRE,163
SOM,GUI,5
SOM,HKG,42
SOM,HRV,12
SOM,HUN,496
SOM,ICE,5
SOM,IND,654
SOM,INS,322
SOM,IRE,503
SOM,ITA,12213
SOM,JOR,598
SOM,JPN,5
SOM,KEN,424691
SOM,KOR,5
SOM,KUW,94
SOM,LBY,164
SOM,LEB,31
SOM,LIE,28
SOM,LTU,22
SOM,LUX,33
SOM,LVA,7
SOM,MAU,5
SOM,MLS,850
SOM,MLW,45
SOM,MOZ,89
SOM,MTA,2270
SOM,NAM,9
SOM,NEP,20
SOM,NET,18687
SOM,NGR,9
SOM,NIG,5
SOM,NOR,8901
SOM,NRU,43
SOM,NZL,30
SOM,PAK,412
SOM,PHI,6
SOM,PNG,6
SOM,POL,59
SOM,POR,46
SOM,QAT,8
SOM,ROM,21
SOM,RSA,40133
SOM,RWA,5
SOM,SAU,21
SOM,SPA,374
SOM,SUD,181
SOM,SVK,185
SOM,SVN,41
SOM,SWA,25
SOM,SWE,21189
SOM,SWI,4279
SOM,SYR,630
SOM,TAN,150
SOM,THA,72
SOM,TUN,81
SOM,TUR,2389
SOM,UAE,21
SOM,UGA,17010
SOM,UKR,118
SOM,URU,5
SOM,USA,2263
SOM,YEM,244204
SOM,ZAM,2314
SOM,ZIM,13
SPA,CAN,22
SPA,ECU,5
SPA,GFR,15
SPA,SWI,5
SPA,USA,13
SRB,ALB,64
SRB,ARE,8
SRB,AUL,21
SRB,AUS,2683
SRB,BEL,686
SRB,BRA,92
SRB,BSN,140
SRB,CAN,429
SRB,COL,7
SRB,CYP,59
SRB,CZE,52
SRB,DEN,468
SRB,ECU,14
SRB,EST,5
SRB,FIN,215
SRB,FRA,12119
SRB,GBR,410
SRB,GFR,9294
SRB,GRE,24
SRB,HRV,206
SRB,HUN,65
SRB,ICE,5
SRB,IRE,191
SRB,ITA,2686
SRB,LIE,36
SRB,LUX,270
SRB,MCD,863
SRB,MNE,5633
SRB,MTA,5
SRB,NET,277
SRB,NOR,471
SRB,NZL,5
SRB,PER,64
SRB,POL,5
SRB,ROM,5
SRB,SPA,12
SRB,SVK,8
SRB,SVN,65
SRB,SWE,3082
SRB,SWI,3380
SRB,UKR,5
SRB,USA,1596
SRB,VEN,5
SRV,AUL,93
SRV,AUS,36
SRV,BEL,16
SRV,BRA,5
SRV,CAM,33
SRV,CAN,126
SRV,CHI,300896
SRV,CZE,68
SRV,DEN,5
SRV,ECU,5
SRV,FIN,5
SRV,FRA,8281
SRV,GBR,546
SRV,GFR,1449
SRV,GRE,7
SRV,HKG,8
SRV,ICO,9
SRV,IRE,5
SRV,ITA,8
SRV,JPN,68
SRV,MLS,7
SRV,NET,24
SRV,NOR,14
SRV,NZL,5
SRV,PAR,6
SRV,PHI,5
SRV,POL,15
SRV,SPA,5
SRV,SWE,78
SRV,SWI,1203
SRV,THA,99
SRV,UKR,5
SRV,USA,270
SRV,YEM,15
SSD,ARE,542
SSD,AUS,5
SSD,CMR,9
SSD,COD,1790
SSD,ERT,15
SSD,ETH,251791
SSD,GBR,9
SSD,GFR,11
SSD,ISR,106
SSD,ITA,57
SSD,JOR,6
SSD,KEN,89226
SSD,LEB,24
SSD,MTA,22
SSD,NOR,5
SSD,SUD,115451
SSD,SYR,79
SSD,UGA,157053
SSD,USA,5
STA,ARG,10
STA,AUL,1710
STA,AUS,1141
STA,BEL,31
STA,BRA,8
STA,BUL,821
STA,CAN,1583
STA,CZE,167
STA,DEN,1065
STA,FIN,140
STA,GBR,1101
STA,GFR,1559
STA,GRE,13
STA,HUN,51
STA,ICE,5
STA,IRE,7
STA,ITA,21
STA,JOR,12
STA,JPN,8
STA,LTU,8
STA,NET,2079
STA,NOR,2655
STA,NRU,49
STA,NZL,5
STA,PHI,5
STA,PNG,15
STA,POL,60
STA,ROM,55
STA,SPA,105
STA,SVK,7
STA,SWE,12476
STA,SWI,10
STA,TUR,61
STA,UKR,47
STA,USA,817
STK,CAN,15
STK,USA,5
STP,FRA,5
STP,GAB,19
SUD,ANG,300
SUD,ARE,12730
SUD,ARG,5
SUD,AUL,59
SUD,AUS,277
SUD,BEL,135
SUD,BKF,8
SUD,BOT,14
SUD,BRA,48
SUD,BUL,20
SUD,CAN,671
SUD,CAR,1880
SUD,CHD,357711
SUD,CMR,86
SUD,COB,31
SUD,CYP,6
SUD,CZE,19
SUD,DEN,67
SUD,ECU,5
SUD,ERT,99
SUD,EST,8
SUD,ETH,35447
SUD,FIN,16
SUD,FRA,2746
SUD,GBR,4089
SUD,GFR,330
SUD,GHA,233
SUD,GRE,274
SUD,HRV,5
SUD,HUN,35
SUD,ICO,8
SUD,IND,49
SUD,INS,118
SUD,IRE,201
SUD,ISR,6588
SUD,ITA,2530
SUD,JOR,1013
SUD,JPN,14
SUD,KEN,3381
SUD,KOR,8
SUD,LBR,14
SUD,LBY,658
SUD,LEB,357
SUD,MAU,8
SUD,MDA,8
SUD,MLS,80
SUD,MOR,5
SUD,MOZ,5
SUD,MTA,195
SUD,NET,1062
SUD,NGR,9
SUD,NIG,49
SUD,NOR,1254
SUD,NRU,11
SUD,NZL,11
SUD,PAN,5
SUD,PHI,5
SUD,PNG,18
SUD,POL,6
SUD,POR,5
SUD,ROM,18
SUD,RSA,183
SUD,RUS,5
SUD,SAU,31
SUD,SLE,7
SUD,SOM,5
SUD,SPA,49
SUD,SSD,225727
SUD,SVN,6
SUD,SWE,417
SUD,SWI,200
SUD,SYR,653
SUD,TUN,84
SUD,TUR,218
SUD,UAE,6
SUD,UGA,1802
SUD,UKR,59
SUD,USA,1347
SUD,YEM,64
SUD,ZAM,35
SUD,ZIM,11
SUR,CAN,8
SUR,USA,9
SVK,CAN,39
SVK,FRA,120
SVK,GFR,99
SVK,IRE,23
SVK,NET,5
SVK,NZL,5
SVK,SWE,8
SVK,USA,17
SVN,CAN,9
SVN,GFR,9
SVN,USA,7
SWA,CAN,101
SWA,GBR,27
SWA,IRE,11
SWA,RSA,12
SWE,CAN,5
SWE,GFR,5
SWE,USA,8
SWI,CAN,11
SWI,USA,5
SYR,ALB,5
SYR,ARE,138381
SYR,ARG,233
SYR,ARM,14994
SYR,AUL,302
SYR,AUS,6653
SYR,AZE,7
SYR,BEL,2620
SYR,BLR,72
SYR,BOL,6
SYR,BRA,1739
SYR,BSN,25
SYR,BUL,8501
SYR,CAN,705
SYR,CHD,15
SYR,CHI,5
SYR,CHL,6
SYR,COL,5
SYR,COS,5
SYR,CUB,20
SYR,CYP,1451
SYR,CZE,236
SYR,DEN,7253
SYR,ECU,13
SYR,EST,6
SYR,FIN,438
SYR,FRA,2882
SYR,GBR,4573
SYR,GEO,471
SYR,GFR,40994
SYR,GHA,5
SYR,GRE,3913
SYR,HRV,22
SYR,HUN,334
SYR,ICE,7
SYR,ICO,5
SYR,IND,27
SYR,INS,43
SYR,IRE,176
SYR,IRQ,234196
SYR,ITA,1144
SYR,JAM,5
SYR,JOR,623112
SYR,JPN,41
SYR,KAZ,14
SYR,KGZ,56
SYR,KOR,503
SYR,KUW,15
SYR,LBR,6
SYR,LBY,18653
SYR,LEB,1147494
SYR,LIE,5
SYR,LKA,5
SYR,LTU,20
SYR,LUX,59
SYR,LVA,52
SYR,MAU,41
SYR,MCD,11
SYR,MDA,186
SYR,MEX,13
SYR,MLI,16
SYR,MLS,447
SYR,MNG,5
SYR,MOR,647
SYR,MTA,1047
SYR,NET,8692
SYR,NGR,6
SYR,NIG,11
SYR,NOR,2568
SYR,NZL,48
SYR,OMN,7
SYR,PAK,16
SYR,PAR,7
SYR,PER,20
SYR,PHI,19
SYR,POL,240
SYR,POR,15
SYR,QAT,14
SYR,ROM,1278
SYR,RSA,28
SYR,RUS,1927
SYR,SAU,18
SYR,SPA,1336
SYR,SRB,6
SYR,SUD,797
SYR,SVK,40
SYR,SVN,20
SYR,SWE,34285
SYR,SWI,5161
SYR,THA,82
SYR,TRT,8
SYR,TUN,558
SYR,TUR,1557899
SYR,UAE,28
SYR,UKR,341
SYR,URU,48
SYR,USA,4750
SYR,YEM,2276
TAN,ANG,5
TAN,AUL,10
TAN,BEL,58
TAN,BRA,5
TAN,CAN,320
TAN,FIN,5
TAN,FRA,5
TAN,GBR,57
TAN,GFR,12
TAN,GRE,6
TAN,IRE,9
TAN,ITA,10
TAN,KEN,8
TAN,NET,6
TAN,NOR,5
TAN,RSA,50
TAN,SOM,68
TAN,SWE,24
TAN,SWI,16
TAN,USA,164
TCI,USA,15
THA,AUL,15
THA,CAN,36
THA,GBR,24
THA,GFR,67
THA,MLS,9
THA,NOR,31
THA,SWE,14
THA,USA,27
TIB,AUL,8
TIB,CAN,58
TIB,NEP,15000
TJK,ARE,11
TJK,AUS,82
TJK,BEL,5
TJK,BLR,12
TJK,CAN,59
TJK,DEN,5
TJK,FIN,7
TJK,FRA,31
TJK,GBR,5
TJK,GEO,5
TJK,GFR,95
TJK,IRE,12
TJK,MDA,5
TJK,NET,47
TJK,NOR,17
TJK,RUS,22
TJK,SWE,47
TJK,SWI,5
TJK,TUR,17
TJK,UKR,9
TJK,USA,224
TKM,ARE,5
TKM,AUS,6
TKM,CAN,22
TKM,CZE,5
TKM,FRA,14
TKM,GBR,28
TKM,GFR,26
TKM,ITA,5
TKM,NET,20
TKM,NOR,7
TKM,POL,10
TKM,RUS,10
TKM,SWE,47
TKM,SWI,9
TKM,UKR,10
TKM,USA,246
TMP,AUL,8
TMP,ITA,5
TOG,ALG,5
TOG,AUL,5
TOG,AUS,24
TOG,BEL,167
TOG,BKF,13
TOG,BRA,8
TOG,CAN,224
TOG,CHD,5
TOG,CMR,11
TOG,CZE,5
TOG,FIN,5
TOG,FRA,699
TOG,GAB,13
TOG,GAM,32
TOG,GBR,29
TOG,GFR,1293
TOG,GHA,2926
TOG,GUI,9
TOG,HUN,5
TOG,ICO,30
TOG,IRE,34
TOG,ITA,1535
TOG,LBR,9
TOG,LUX,5
TOG,MAU,30
TOG,MLI,7
TOG,NET,110
TOG,NIG,13
TOG,NOR,10
TOG,POL,5
TOG,POR,5
TOG,RSA,8
TOG,SPA,15
TOG,SWE,17
TOG,SWI,744
TOG,THA,5
TOG,TUR,5
TOG,USA,1206
TON,AUL,19
TRT,CAN,264
TRT,GBR,29
TRT,NET,16
TRT,USA,62
TUN,AUL,6
TUN,AUS,8
TUN,BEL,16
TUN,BUL,5
TUN,CAN,199
TUN,FRA,220
TUN,GBR,34
TUN,GFR,90
TUN,GRE,5
TUN,HUN,7
TUN,IRE,5
TUN,ITA,400
TUN,JOR,5
TUN,LEB,9
TUN,LUX,5
TUN,MTA,5
TUN,NET,29
TUN,SAU,6
TUN,SPA,5
TUN,SWE,46
TUN,SWI,312
TUN,SYR,6
TUN,TUR,9
TUN,USA,44
TUR,ALB,5
TUR,ARG,15
TUR,AUL,390
TUR,AUS,1191
TUR,BEL,504
TUR,BUL,16
TUR,CAN,2863
TUR,CYP,164
TUR,CZE,6
TUR,DEN,8
TUR,FIN,174
TUR,FRA,10699
TUR,GBR,1398
TUR,GFR,22242
TUR,GRE,125
TUR,HRV,6
TUR,HUN,27
TUR,IRE,13
TUR,IRQ,16637
TUR,ITA,2281
TUR,JPN,19
TUR,LEB,10
TUR,LUX,7
TUR,MTA,5
TUR,NET,423
TUR,NOR,97
TUR,NZL,29
TUR,PAK,7
TUR,POL,29
TUR,POR,5
TUR,ROM,21
TUR,RSA,5
TUR,SPA,6
TUR,SVK,5
TUR,SWE,395
TUR,SWI,3618
TUR,SYR,5
TUR,UKR,13
TUR,USA,419
UAE,AUL,5
UAE,CAN,31
UAE,GBR,10
UAE,USA,38
UGA,ANG,6
UGA,ARE,15
UGA,AUL,51
UGA,AUS,18
UGA,BEL,23
UGA,BOT,27
UGA,CAN,804
UGA,CAR,5
UGA,COD,1213
UGA,CZE,5
UGA,DEN,40
UGA,ETH,22
UGA,FIN,9
UGA,FRA,80
UGA,GBR,878
UGA,GFR,120
UGA,GHA,5
UGA,GRE,8
UGA,GUI,5
UGA,HKG,5
UGA,HUN,5
UGA,IRE,29
UGA,ITA,34
UGA,KEN,591
UGA,KOR,23
UGA,LES,5
UGA,MOZ,5
UGA,NAM,5
UGA,NET,453
UGA,NOR,101
UGA,PHI,5
UGA,POL,5
UGA,POR,5
UGA,RSA,696
UGA,RWA,5
UGA,SWA,5
UGA,SWE,522
UGA,SWI,30
UGA,TUR,23
UGA,USA,1178
UGA,ZAM,105
UGA,ZIM,8
UKN,ARG,550
UKN,AUL,24
UKN,AUS,275
UKN,BEL,3009
UKN,CAN,59
UKN,CHL,441
UKN,COS,1564
UKN,CZE,64
UKN,DEN,389
UKN,ECU,16
UKN,FIN,129
UKN,FRA,60000
UKN,GBR,20021
UKN,GFR,4526
UKN,GRE,136
UKN,HUN,165
UKN,ISR,7
UKN,ITA,982
UKN,JPN,249
UKN,KUW,20
UKN,LUX,5
UKN,MCO,33
UKN,MTA,615
UKN,NET,3339
UKN,NOR,58
UKN,NZL,120
UKN,POR,24
UKN,RSA,6
UKN,RUS,5
UKN,SOM,5
UKN,SPA,86
UKN,SUD,116
UKN,SWE,866
UKN,SWI,565
UKN,TAN,148
UKN,USA,2521
UKR,ARG,24
UKR,ARM,43
UKR,AUL,22
UKR,AUS,300
UKR,BEL,33
UKR,BLR,284
UKR,CAN,1468
UKR,COS,21
UKR,CYP,29
UKR,CZE,292
UKR,DEN,12
UKR,FIN,9
UKR,FRA,737
UKR,GBR,85
UKR,GFR,299
UKR,GRE,10
UKR,HRV,5
UKR,HUN,10
UKR,ICE,6
UKR,IRE,97
UKR,ITA,236
UKR,LTU,34
UKR,LUX,5
UKR,MDA,17
UKR,MTA,27
UKR,NET,52
UKR,NOR,8
UKR,PER,5
UKR,POL,35
UKR,POR,16
UKR,ROM,13
UKR,RSA,8
UKR,RUS,231787
UKR,SPA,5
UKR,SVK,17
UKR,SWE,114
UKR,SWI,17
UKR,URU,11
UKR,USA,1424
URU,CAN,106
URU,ITA,5
URU,USA,8
USA,ARG,5
USA,AUL,13
USA,BEL,5
USA,CAN,4687
USA,ECU,6
USA,GBR,22
USA,GFR,216
USA,NOR,5
USA,RUS,6
USA,SWE,15
UZB,ALB,5
UZB,AUL,30
UZB,AUS,141
UZB,BEL,25
UZB,CAN,271
UZB,COS,7
UZB,CYP,5
UZB,CZE,93
UZB,DEN,11
UZB,ECU,5
UZB,FIN,15
UZB,FRA,221
UZB,GBR,58
UZB,GFR,85
UZB,GRE,23
UZB,HRV,5
UZB,HUN,7
UZB,IND,5
UZB,IRE,23
UZB,IRN,7
UZB,ITA,7
UZB,KAZ,27
UZB,KGZ,37
UZB,KOR,8
UZB,LTU,15
UZB,LVA,11
UZB,MDA,9
UZB,NET,170
UZB,NOR,158
UZB,PAK,7
UZB,POL,12
UZB,RUS,110
UZB,SAU,7
UZB,SPA,9
UZB,SWE,1481
UZB,SWI,56
UZB,TUR,65
UZB,UKR,62
UZB,USA,1497
VCT,CAN,1723
VCT,GBR,8
VCT,USA,5
VEN,AUL,9
VEN,BEL,5
VEN,BRA,14
VEN,CAN,849
VEN,COL,27
VEN,COS,234
VEN,ECU,7
VEN,FIN,5
VEN,FRA,12
VEN,GBR,23
VEN,GFR,5
VEN,ITA,17
VEN,MEX,10
VEN,PAN,27
VEN,PER,17
VEN,SPA,45
VEN,SWE,5
VEN,SWI,5
VEN,USA,6693
WSH,ALG,90000
WSH,ANG,14
WSH,CUB,246
WSH,ECU,5
WSH,FRA,185
WSH,GBR,11
WSH,MAU,26000
WSH,SPA,10
WSH,SWI,7
YEM,ALG,5
YEM,ARE,198
YEM,ARG,15
YEM,AUL,8
YEM,AUS,17
YEM,BAH,7
YEM,BEL,7
YEM,CAN,239
YEM,CYP,5
YEM,ETH,65
YEM,FIN,5
YEM,FRA,30
YEM,GBR,218
YEM,GFR,109
YEM,GRE,5
YEM,HKG,5
YEM,IND,5
YEM,INS,5
YEM,ITA,45
YEM,JOR,16
YEM,KOR,5
YEM,MLS,45
YEM,NET,66
YEM,NOR,133
YEM,SOM,5
YEM,SPA,5
YEM,SVN,5
YEM,SWE,536
YEM,SWI,300
YEM,SYR,59
YEM,THA,5
YEM,TUR,40
YEM,USA,410
ZAM,ANG,7
ZAM,AUL,8
ZAM,CAN,60
ZAM,GBR,54
ZAM,GFR,6
ZAM,IRE,5
ZAM,NET,7
ZAM,RSA,85
ZAM,SWE,7
ZAM,USA,70
ZIM,ARE,8
ZIM,ARG,5
ZIM,AUL,1020
ZIM,AUS,22
ZIM,BEL,6
ZIM,BOT,946
ZIM,BRA,5
ZIM,CAN,2767
ZIM,DEN,9
ZIM,ECU,5
ZIM,FRA,37
ZIM,GBR,9466
ZIM,GFR,47
ZIM,GRE,5
ZIM,HUN,5
ZIM,IRE,157
ZIM,ITA,27
ZIM,KEN,5
ZIM,LES,7
ZIM,NAM,32
ZIM,NET,45
ZIM,NOR,23
ZIM,NZL,47
ZIM,ROM,5
ZIM,RSA,6217
ZIM,SWA,7
ZIM,SWE,41
ZIM,SWI,14
ZIM,USA,1492
ZIM,ZAM,6
